domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max,proxy_floor_ps
sim,0.748257040977478,0.4504403471946716,0.0,0.2162068039178848,1.2568150758743286,1.3737114667892456,,0.0364215038716793
sim,1.0753393173217771,0.5605334639549255,0.0,0.2068609297275543,1.1228666305541992,1.3145179748535156,,0.031871274113655
sim,0.911804735660553,0.6162909865379333,0.0,0.190951332449913,0.7365404963493347,1.2556943893432615,,0.0299656614661216
sim,0.5185394287109375,0.5018704533576965,0.0,0.1785719096660614,1.116850733757019,1.36205792427063,,0.0247353725135326
sim,0.7017996907234192,0.8010703921318054,0.0,0.1726815700531005,1.042879581451416,1.2878133058547974,,0.034343771636486
sim,1.033196210861206,0.5946257710456848,0.0,0.1668590456247329,1.2033066749572754,1.3720287084579468,,0.0304952934384346
sim,0.8955933451652527,0.4426171779632568,0.0,0.1664953231811523,0.9702179431915284,1.3103936910629272,,0.032363187521696
sim,0.9494282603263856,0.7197476625442505,0.0,0.1640648245811462,1.0939639806747437,1.2848836183547974,,0.0356510654091835
sim,1.0793049335479736,0.8730878233909607,0.0,0.160149872303009,0.9268072247505188,1.3275187015533447,,0.0477058552205562
sim,1.10798978805542,0.2864983379840851,0.0,0.1601446121931076,1.1006505489349363,1.2616560459136963,,0.0247899070382118
sim,0.7651348114013672,0.7676770091056824,0.0,0.1582104563713073,0.9492029547691344,1.3071517944335938,,0.0325473807752132
sim,1.1015033721923828,0.5582765340805054,0.0,0.1581654548645019,0.963399052619934,1.3577369451522827,,0.0508803986012935
sim,1.0939781665802002,0.7069881558418274,0.0,0.156980276107788,0.8824983835220337,1.292111873626709,,0.0452071130275726
sim,1.0534908771514893,0.6728131771087646,0.0,0.1569001823663711,1.041636347770691,1.344285488128662,,0.0363788679242134
sim,0.8441039323806763,0.3425096869468689,0.0,0.1537427604198455,1.120877027511597,1.2636878490447998,,0.0245022736489772
sim,0.7694721221923828,0.4775554537773132,0.0,0.1509605795145034,1.224589467048645,1.336902141571045,,0.0263757277280092
sim,0.7728142738342285,0.4535024464130401,0.0,0.1490954756736755,1.2103681564331057,1.337269306182861,,0.0187815763056278
sim,1.073813557624817,0.6332902908325195,0.0,0.14786958694458,0.8792550563812256,1.2779920101165771,,0.0304209683090448
sim,0.7854726910591125,0.7008615136146545,0.0,0.1434781849384308,0.995614230632782,1.2575280666351318,,0.0328206866979599
sim,0.5491349697113037,0.7215631008148193,0.0,0.1421547532081604,1.0283045768737793,1.3606951236724854,,0.0481926314532756
sim,1.0331733226776123,0.5739212036132812,0.0,0.1391892284154892,0.943677008152008,1.281171798706055,,0.0334542877972126
sim,0.8377112150192261,0.640245795249939,0.0,0.1380885392427444,0.8004066348075867,1.3178104162216189,,0.0282209813594818
sim,0.7239109873771667,0.5733636021614075,0.0,0.1375895887613296,1.0941181182861328,1.3495628833770752,,0.0431729666888713
sim,0.7736875414848328,0.3556824624538421,0.0,0.1366002261638641,1.082079291343689,1.375098705291748,,0.0308390650898218
sim,0.7954347729682922,0.5589771866798401,0.0,0.1341793537139892,1.126689314842224,1.387160062789917,,0.0263089351356029
sim,0.906647264957428,0.5233182907104492,0.0,0.1337949931621551,1.124732255935669,1.2785861492156982,,0.0205951668322086
sim,1.1457340717315674,0.423173040151596,0.0,0.1336775571107864,1.0942310094833374,1.4137122631072998,,0.0274347718805074
sim,0.8354676961898804,0.5382524132728577,0.0,0.1329127699136734,0.9074522852897644,1.31699800491333,,0.0418330766260623
sim,0.6539561748504639,0.4271857142448425,0.0,0.1325132548809051,1.1772334575653076,1.271775245666504,,0.0202876981347799
sim,0.5023031234741211,0.8217589259147644,0.0,0.1320490539073944,0.945954442024231,1.3802870512008667,,0.0555571541190147
sim,0.760458767414093,0.4101145565509796,0.0,0.129661425948143,1.1732494831085205,1.3845267295837402,,0.02326101064682
sim,0.8084895610809326,0.49649178981781,0.0013977417256683,0.1276144534349441,0.8855758309364319,1.321704983711243,,0.0333889760076999
sim,0.8467473387718201,0.386100560426712,0.0,0.1269423514604568,1.1858476400375366,1.34047269821167,,0.0256714839488267
sim,0.9895083904266356,0.5185914635658264,0.0,0.1267270147800445,0.976204514503479,1.287344455718994,,0.0165279991924762
sim,1.2265520095825195,0.599966824054718,0.0,0.1257866024971008,1.0061205625534058,1.345133900642395,,0.030691958963871
sim,1.1118013858795166,0.4634809494018554,0.0,0.1255640089511871,1.1135506629943848,1.3602564334869385,,0.0207842532545328
sim,0.6725212335586548,0.4782055616378784,0.0,0.1252729296684265,1.0925114154815674,1.318941593170166,,0.0230225939303636
sim,0.6409125328063965,0.3310024738311767,0.0,0.1249975934624672,0.6089996695518494,1.247813701629639,,0.0302205756306648
sim,1.0601698160171509,0.2709200382232666,0.0,0.1249443292617797,0.930029273033142,1.262251853942871,,0.0399065800011158
sim,0.627602219581604,0.5228444337844849,0.0,0.1247472837567329,0.8464509844779968,1.3549271821975708,,0.0219955127686262
sim,0.993360698223114,0.653278112411499,0.0,0.1246263980865478,0.8803016543388367,1.3716408014297483,,0.0383696556091308
sim,0.9199689030647278,0.5483363270759583,0.0,0.124159500002861,1.170113444328308,1.385838747024536,,0.0316676087677478
sim,0.9790483117103576,0.5236570239067078,0.0,0.1240523308515548,0.7751913666725159,1.1830286979675293,,0.0212473142892122
sim,0.9173948168754578,0.4709141552448272,0.0,0.1230671405792236,0.8411834836006165,1.2489057779312134,,0.0239998586475849
sim,1.1128391027450562,0.3713074624538421,0.0,0.1226883232593536,0.9972967505455016,1.288459062576294,,0.0221837200224399
sim,0.9255005717277528,0.6789788603782654,0.0,0.1224411949515342,1.029560923576355,1.272081732749939,,0.0293655786663293
sim,0.724905788898468,0.4625135958194732,0.0,0.1222326010465622,1.0319465398788452,1.2928522825241089,,0.0238708518445491
sim,0.945347011089325,0.4517065584659576,0.0,0.1214380040764808,1.059451460838318,1.2891945838928225,,0.0309271682053804
sim,0.8387248516082764,0.7225348949432373,0.0,0.1198052540421485,1.2660224437713623,1.4105632305145264,,0.0484957993030548
sim,0.9010068774223328,0.839963436126709,0.0,0.1197166070342063,1.113031983375549,1.3833832740783691,,0.0459438264369964
