domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max,proxy_floor_ps
sim,0.5902612805366516,0.678420901298523,0.0,0.1443050503730774,1.557274580001831,1.767234444618225,,0.0307224988937377
sim,0.639717698097229,1.1263251304626465,0.002542461734265,0.1376403421163559,1.7885384559631348,2.1688075065612797,,0.0337274931371212
sim,0.3986333608627319,0.8567972183227539,0.0,0.1241111755371093,1.6514567136764526,1.8000670671463013,,0.0369216054677963
sim,0.3437529802322387,0.8675947189331055,0.0,0.1233698576688766,1.6468541622161863,1.970589637756348,,0.021093001589179
sim,0.681716799736023,0.3591214716434479,0.0,0.1211885586380958,1.0844444036483765,1.4512033462524414,,0.0657167509198188
sim,0.3328076004981994,1.0827804803848269,0.0,0.1201533824205398,1.5796633958816528,1.752210021018982,,0.0351430214941501
sim,0.6281386017799377,0.4335910677909851,0.0,0.111721321940422,1.2022912502288818,1.655484914779663,,0.0300428606569767
sim,0.6606338024139404,0.3598707318305969,0.0,0.1056830734014511,1.170089840888977,1.681749939918518,,0.0207714065909385
sim,0.6182596683502197,0.5951820611953735,0.0,0.1035928502678871,1.5944089889526367,1.7092256546020508,,0.0258915815502405
sim,0.6634942293167114,0.4925646185874939,0.0,0.1035397201776504,1.4575796127319336,1.6298280954360962,,0.0264623612165451
sim,0.4516586065292358,0.683616578578949,0.0,0.0996048972010612,1.420897126197815,1.733592510223389,,0.0166856255382299
sim,0.2783455848693847,0.6232355237007141,0.0,0.0987767130136489,1.2846615314483645,1.677969217300415,,0.0531525164842605
sim,0.6278578042984009,0.7347362637519836,0.0,0.0986019745469093,1.3981499671936035,1.7121676206588743,,0.0571015663444995
sim,0.4792235195636749,0.5189937353134155,0.0,0.098440296947956,1.321014404296875,1.760605812072754,,0.0130614396184682
sim,0.4302240908145904,0.4826282858848572,0.0,0.0977920964360237,1.3057973384857178,1.6628174781799316,,0.0136707304045557
sim,0.407525897026062,0.8255656957626343,0.0,0.096106432378292,1.240291714668274,1.5431604385375977,,0.0258966237306594
sim,0.3946589529514313,0.3118615448474884,0.0,0.0949725285172462,1.2414909601211548,1.431224346160889,,0.018198013305664
sim,0.4496797323226928,1.0703229904174805,0.0,0.0932983383536338,1.6583222150802612,1.8003640174865725,,0.0346258282661438
sim,0.4641086161136627,0.5229297280311584,0.0,0.0927705913782119,1.2644866704940796,1.4122865200042725,,0.0131397377699613
sim,0.5495580434799194,0.4885205030441284,0.0,0.0918521583080291,1.5475863218307495,1.733936429023743,,0.0659762918949127
meas,,1.0046249628067017,0.0,0.0915512964129448,1.2298908233642578,1.499799728393555,,
sim,0.7162907123565674,0.4447182416915893,0.0,0.0912011116743087,1.4855576753616333,1.783637285232544,,0.0349896065890789
sim,0.8420534133911133,0.4431646764278412,0.0,0.09114670753479,1.569516658782959,1.8127448558807373,,0.0210725553333759
sim,0.5770477652549744,0.6030450463294983,0.0,0.0905337780714035,1.7878186702728271,1.8498742580413816,,0.0844141691923141
sim,0.2822462022304535,0.6050424575805664,0.0,0.088575504720211,1.5478053092956543,1.716962456703186,,0.0333889760076999
sim,0.4578599333763122,0.3512444496154785,0.0,0.0874286144971847,1.3038601875305176,1.500922441482544,,0.0204403456300497
sim,0.3687459826469421,0.2912707328796386,0.0,0.0868019685149192,1.0981301069259644,1.3876911401748655,,0.023170743137598
sim,0.9549210667610168,0.3714190423488617,0.0,0.0854251012206077,1.610008955001831,1.8496577739715576,,0.0353663079440593
sim,0.4895211160182953,0.8278177976608276,0.0,0.0851407200098037,1.1890782117843628,1.548926591873169,,0.0371382907032966
sim,0.8222541809082031,0.5100805163383484,0.0,0.0843162462115287,1.5692256689071655,1.8895587921142576,,0.0493601374328136
sim,0.2754325568675995,0.5397652387619019,0.0,0.0835335105657577,1.4918675422668457,1.7153944969177246,,0.0284847971051931
sim,0.6086524128913879,0.5091918110847473,0.0,0.0834471061825752,1.2510584592819214,1.6919652223587036,,0.0295590348541736
sim,0.6631463170051575,0.4494669735431671,0.0,0.0831283703446388,1.577885389328003,1.7369667291641235,,0.018533568829298
sim,0.4234820902347564,0.7692987322807312,0.0,0.0829982981085777,1.3278762102127075,1.8089767694473269,,0.0350513644516468
sim,0.5078167915344238,0.2902692556381225,0.0,0.0826689749956131,1.3966984748840332,1.6078248023986816,,0.0260563492774963
sim,0.4627610146999359,0.2922489047050476,0.0,0.081660121679306,1.399373173713684,1.61982262134552,,0.0127245439216494
sim,0.6220841407775879,0.7051796913146973,0.0,0.0815434902906417,1.5274677276611328,1.838270902633667,,0.0252125225961208
sim,0.6035254001617432,0.4194802641868591,0.0,0.0808911770582199,1.236404538154602,1.6269376277923584,,0.032620683312416
sim,0.5940372943878174,0.7638278603553772,0.0,0.0799967274069786,1.497916340827942,1.9986984729766848,,0.0414825715124607
sim,1.0287115573883057,0.5008200407028198,0.0,0.0794210061430931,1.7162706851959229,2.128786563873291,,0.0226390063762664
sim,0.3741408288478851,0.5930015444755554,0.0,0.0794082283973693,1.177562236785889,1.664424180984497,,0.0134090818464756
sim,0.3589563071727752,0.715667188167572,0.0,0.0791769176721572,1.582048773765564,1.6911015510559082,,0.0732013434171676
sim,0.3856887519359588,0.6341843605041504,0.0,0.0787240713834762,1.4398353099822998,1.7144737243652344,57.71269226074219,0.0246449541300535
sim,0.674468457698822,0.52640700340271,0.0,0.0784757137298584,1.3540802001953125,1.7068803310394287,,0.031011939048767
sim,0.6488765478134155,0.7957683205604553,0.0,0.0782332867383956,1.8775922060012815,2.111273288726806,,0.0375234298408031
sim,0.628235936164856,0.4751294553279876,0.0,0.0781203061342239,1.5731881856918335,1.9033859968185425,,0.0204622149467468
sim,0.4003074467182159,0.5716396570205688,0.0,0.0767051130533218,1.2761220932006836,1.5531004667282104,,0.022106185555458
sim,0.4300798177719116,1.061135172843933,0.0,0.076587364077568,1.508861422538757,1.83813738822937,,0.0258965510874986
sim,0.5729786157608032,0.5976050496101379,0.0,0.0757433548569679,1.4313441514968872,1.6146786212921145,,0.0137929702177643
sim,0.6519923210144043,0.569669246673584,0.0,0.0757121369242668,1.6394587755203247,1.961994171142578,,0.0851897746324539
