[log] tee initialized at 2025-12-02 15:56:16 -> temp_Unidi_cvae_14param_2channel\session_20251202-155616.log
Using CUDA device 0: NVIDIA GeForce RTX 4060 Laptop GPU
[log] tee initialized at 2025-12-02 15:56:22 -> temp_Unidi_cvae_14param_2channel\cvae_20251202-155622\train.log
[Data] Warning: Single measurement sample detected. Duplicating to N=2 for BatchNorm compatibility.
[Info] Loading dual proxies from temp_Unidi_cvae_14param_2channel/proxy_dual_bigger
[L_trust] using 20000 ref rows from temp_Unidi_cvae_14param_2channel/proxy_dual_bigger\proxy_Ytr_norm.npy
D:\Miniconda\envs\DL\Lib\site-packages\torch\optim\lr_scheduler.py:182: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn(
 >> Epoch 020 | Train Total=7.6115 | Val post/prior Total=7.7675/7.0510, Recon post/prior=0.8852/0.8667, KL=0.9204, | CycSim post total/iv/gm=0.6417/0.2737/0.3679, | CycSim prior total/iv/gm=0.6175/0.2665/0.3509, | CycMeas total/iv/gm=0.3414/0.1523/0.1891, | train Physical Sim/Meas=0.0016/0.4650, | PriorBnd post/prior=7.15e-05/4.74e-05 | Best 0.3368 | Patience 6/100
 >> Epoch 021 | Train Total=8.5876 | Val post/prior Total=9.2346/8.3371, Recon post/prior=0.8699/0.8458, KL=0.7942, | CycSim post total/iv/gm=0.7963/0.3376/0.4587, | CycSim prior total/iv/gm=0.7483/0.3223/0.4260, | CycMeas total/iv/gm=0.2904/0.1330/0.1574, | train Physical Sim/Meas=0.0017/0.4705, | PriorBnd post/prior=4.60e-05/8.62e-06 | Best 0.3368 | Patience 7/100
[Update] best val_cyc_meas improved to 0.290412 @ epoch 21
 >> Epoch 022 | Train Total=11.3289 | Val post/prior Total=8.3891/7.0225, Recon post/prior=0.8808/0.8448, KL=0.8008, | CycSim post total/iv/gm=0.7103/0.2930/0.4173, | CycSim prior total/iv/gm=0.6170/0.2571/0.3600, | CycMeas total/iv/gm=0.2569/0.1257/0.1312, | train Physical Sim/Meas=0.0021/0.4495, | PriorBnd post/prior=4.14e-05/2.94e-06 | Best 0.2904 | Patience 1/100
[Update] best val_cyc_meas improved to 0.256903 @ epoch 22
 >> Epoch 023 | Train Total=8.7079 | Val post/prior Total=8.1903/7.4914, Recon post/prior=0.9088/0.8743, KL=0.7221, | CycSim post total/iv/gm=0.6914/0.2977/0.3937, | CycSim prior total/iv/gm=0.6605/0.2873/0.3732, | CycMeas total/iv/gm=0.4420/0.2050/0.2371, | train Physical Sim/Meas=0.0017/0.4416, | PriorBnd post/prior=2.38e-04/2.04e-04 | Best 0.2569 | Patience 1/100
 >> Epoch 024 | Train Total=7.3692 | Val post/prior Total=7.7177/7.3740, Recon post/prior=0.9204/0.8918, KL=0.8485, | CycSim post total/iv/gm=0.6366/0.2761/0.3605, | CycSim prior total/iv/gm=0.6470/0.2824/0.3646, | CycMeas total/iv/gm=0.3780/0.1719/0.2061, | train Physical Sim/Meas=0.0016/0.4620, | PriorBnd post/prior=4.08e-04/3.10e-04 | Best 0.2569 | Patience 2/100
 >> Epoch 025 | Train Total=6.9866 | Val post/prior Total=8.4759/8.1285, Recon post/prior=0.8993/0.8852, KL=1.0385, | CycSim post total/iv/gm=0.7051/0.3032/0.4019, | CycSim prior total/iv/gm=0.7231/0.3139/0.4092, | CycMeas total/iv/gm=0.3502/0.1580/0.1922, | train Physical Sim/Meas=0.0015/0.4578, | PriorBnd post/prior=1.96e-04/2.63e-04 | Best 0.2569 | Patience 3/100
 >> Epoch 026 | Train Total=6.8568 | Val post/prior Total=8.1173/8.0807, Recon post/prior=0.9117/0.8991, KL=0.9724, | CycSim post total/iv/gm=0.6713/0.2883/0.3830, | CycSim prior total/iv/gm=0.7168/0.3098/0.4070, | CycMeas total/iv/gm=0.3969/0.1825/0.2143, | train Physical Sim/Meas=0.0015/0.4675, | PriorBnd post/prior=4.10e-04/5.51e-04 | Best 0.2569 | Patience 4/100
 >> Epoch 027 | Train Total=6.7802 | Val post/prior Total=7.9520/7.8855, Recon post/prior=0.9176/0.9095, KL=1.1015, | CycSim post total/iv/gm=0.6477/0.2756/0.3720, | CycSim prior total/iv/gm=0.6962/0.2986/0.3976, | CycMeas total/iv/gm=0.3935/0.1821/0.2114, | train Physical Sim/Meas=0.0015/0.4677, | PriorBnd post/prior=3.42e-04/4.92e-04 | Best 0.2569 | Patience 5/100
 >> Epoch 028 | Train Total=6.7125 | Val post/prior Total=8.5058/8.6673, Recon post/prior=0.9035/0.9035, KL=1.2007, | CycSim post total/iv/gm=0.6995/0.2994/0.4002, | CycSim prior total/iv/gm=0.7751/0.3344/0.4407, | CycMeas total/iv/gm=0.3301/0.1516/0.1785, | train Physical Sim/Meas=0.0015/0.4564, | PriorBnd post/prior=1.54e-04/3.21e-04 | Best 0.2569 | Patience 6/100
 >> Epoch 029 | Train Total=6.5904 | Val post/prior Total=8.5445/8.7290, Recon post/prior=0.9189/0.9166, KL=1.1469, | CycSim post total/iv/gm=0.7045/0.3006/0.4039, | CycSim prior total/iv/gm=0.7799/0.3346/0.4453, | CycMeas total/iv/gm=0.3114/0.1382/0.1732, | train Physical Sim/Meas=0.0014/0.4690, | PriorBnd post/prior=3.11e-04/3.78e-04 | Best 0.2569 | Patience 7/100
 >> Epoch 030 | Train Total=6.5798 | Val post/prior Total=8.9206/9.1811, Recon post/prior=0.9166/0.9132, KL=0.9456, | CycSim post total/iv/gm=0.7524/0.3220/0.4304, | CycSim prior total/iv/gm=0.8253/0.3551/0.4702, | CycMeas total/iv/gm=0.3899/0.1776/0.2123, | train Physical Sim/Meas=0.0014/0.4627, | PriorBnd post/prior=2.57e-04/3.47e-04 | Best 0.2569 | Patience 8/100
 >> Epoch 031 | Train Total=6.4565 | Val post/prior Total=5.1444/4.9426, Recon post/prior=0.9114/0.9095, KL=1.6034, | CycSim post total/iv/gm=0.3424/0.1435/0.1989, | CycSim prior total/iv/gm=0.4019/0.1704/0.2315, | CycMeas total/iv/gm=0.3518/0.1607/0.1911, | train Physical Sim/Meas=0.0014/0.4611, | PriorBnd post/prior=2.13e-04/2.90e-04 | Best 0.2569 | Patience 9/100
 >> Epoch 032 | Train Total=6.5382 | Val post/prior Total=7.7820/8.2808, Recon post/prior=0.8855/0.8892, KL=1.2659, | CycSim post total/iv/gm=0.6257/0.2679/0.3578, | CycSim prior total/iv/gm=0.7379/0.3179/0.4200, | CycMeas total/iv/gm=0.2952/0.1316/0.1636, | train Physical Sim/Meas=0.0014/0.4805, | PriorBnd post/prior=1.80e-04/2.99e-04 | Best 0.2569 | Patience 10/100
 >> Epoch 033 | Train Total=6.5766 | Val post/prior Total=5.8396/6.1039, Recon post/prior=0.8916/0.8947, KL=1.3506, | CycSim post total/iv/gm=0.4266/0.1817/0.2450, | CycSim prior total/iv/gm=0.5195/0.2233/0.2962, | CycMeas total/iv/gm=0.3366/0.1541/0.1825, | train Physical Sim/Meas=0.0014/0.4801, | PriorBnd post/prior=2.03e-04/2.71e-04 | Best 0.2569 | Patience 11/100
 >> Epoch 034 | Train Total=6.2414 | Val post/prior Total=9.5596/10.4051, Recon post/prior=0.8946/0.9004, KL=1.3448, | CycSim post total/iv/gm=0.7986/0.3368/0.4618, | CycSim prior total/iv/gm=0.9494/0.4033/0.5461, | CycMeas total/iv/gm=0.1832/0.0723/0.1109, | train Physical Sim/Meas=0.0014/0.4671, | PriorBnd post/prior=1.16e-04/1.51e-04 | Best 0.2569 | Patience 12/100
[Update] best val_cyc_meas improved to 0.183218 @ epoch 34
 >> Epoch 035 | Train Total=6.2062 | Val post/prior Total=6.8887/7.1904, Recon post/prior=0.8984/0.9004, KL=1.4100, | CycSim post total/iv/gm=0.5279/0.2232/0.3046, | CycSim prior total/iv/gm=0.6276/0.2679/0.3597, | CycMeas total/iv/gm=0.2867/0.1228/0.1640, | train Physical Sim/Meas=0.0014/0.4626, | PriorBnd post/prior=2.31e-04/3.27e-04 | Best 0.1832 | Patience 1/100
 >> Epoch 036 | Train Total=6.3267 | Val post/prior Total=7.5189/8.1156, Recon post/prior=0.9108/0.9197, KL=1.0316, | CycSim post total/iv/gm=0.6085/0.2581/0.3505, | CycSim prior total/iv/gm=0.7181/0.3066/0.4115, | CycMeas total/iv/gm=0.2912/0.1240/0.1672, | train Physical Sim/Meas=0.0014/0.4674, | PriorBnd post/prior=1.56e-04/3.21e-04 | Best 0.1832 | Patience 2/100
 >> Epoch 037 | Train Total=6.2389 | Val post/prior Total=7.3781/7.4628, Recon post/prior=0.8792/0.8843, KL=1.2706, | CycSim post total/iv/gm=0.5858/0.2492/0.3366, | CycSim prior total/iv/gm=0.6564/0.2812/0.3752, | CycMeas total/iv/gm=0.3328/0.1438/0.1889, | train Physical Sim/Meas=0.0014/0.4520, | PriorBnd post/prior=8.27e-05/1.15e-04 | Best 0.1832 | Patience 3/100
 >> Epoch 038 | Train Total=6.3473 | Val post/prior Total=8.4129/8.9627, Recon post/prior=0.9087/0.9164, KL=1.4830, | CycSim post total/iv/gm=0.6756/0.2871/0.3885, | CycSim prior total/iv/gm=0.8030/0.3436/0.4595, | CycMeas total/iv/gm=0.3443/0.1524/0.1919, | train Physical Sim/Meas=0.0014/0.4539, | PriorBnd post/prior=1.79e-04/2.45e-04 | Best 0.1832 | Patience 4/100
 >> Epoch 039 | Train Total=6.2174 | Val post/prior Total=6.8153/7.1162, Recon post/prior=0.8912/0.8984, KL=1.4541, | CycSim post total/iv/gm=0.5191/0.2228/0.2962, | CycSim prior total/iv/gm=0.6201/0.2677/0.3523, | CycMeas total/iv/gm=0.3962/0.1779/0.2183, | train Physical Sim/Meas=0.0014/0.4478, | PriorBnd post/prior=1.65e-04/2.36e-04 | Best 0.1832 | Patience 5/100
 >> Epoch 040 | Train Total=6.3517 | Val post/prior Total=7.8087/8.1056, Recon post/prior=0.9020/0.9175, KL=1.2822, | CycSim post total/iv/gm=0.6259/0.2679/0.3580, | CycSim prior total/iv/gm=0.7173/0.3081/0.4092, | CycMeas total/iv/gm=0.2820/0.1263/0.1557, | train Physical Sim/Meas=0.0014/0.4575, | PriorBnd post/prior=9.98e-05/2.15e-04 | Best 0.1832 | Patience 6/100
 >> Epoch 041 | Train Total=6.1702 | Val post/prior Total=7.8196/7.9911, Recon post/prior=0.9224/0.9424, KL=1.8391, | CycSim post total/iv/gm=0.5970/0.2573/0.3397, | CycSim prior total/iv/gm=0.7032/0.3047/0.3985, | CycMeas total/iv/gm=0.2932/0.1301/0.1632, | train Physical Sim/Meas=0.0014/0.4679, | PriorBnd post/prior=6.11e-04/1.19e-03 | Best 0.1832 | Patience 7/100
 >> Epoch 042 | Train Total=5.9892 | Val post/prior Total=8.2814/8.5972, Recon post/prior=0.9180/0.9371, KL=1.5111, | CycSim post total/iv/gm=0.6601/0.2834/0.3767, | CycSim prior total/iv/gm=0.7645/0.3295/0.4349, | CycMeas total/iv/gm=0.2715/0.1192/0.1522, | train Physical Sim/Meas=0.0014/0.4659, | PriorBnd post/prior=3.74e-04/1.05e-03 | Best 0.1832 | Patience 8/100
 >> Epoch 043 | Train Total=5.9228 | Val post/prior Total=7.4691/8.0114, Recon post/prior=0.9048/0.9203, KL=1.7823, | CycSim post total/iv/gm=0.5666/0.2438/0.3228, | CycSim prior total/iv/gm=0.7074/0.3049/0.4025, | CycMeas total/iv/gm=0.3396/0.1550/0.1846, | train Physical Sim/Meas=0.0014/0.4550, | PriorBnd post/prior=2.59e-04/5.66e-04 | Best 0.1832 | Patience 9/100
