domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max,proxy_floor_ps
sim,0.7853792309761047,0.5987958908081055,0.0007083501550368,0.0288355685770511,1.021668791770935,1.232616662979126,,0.0213068947196006
sim,0.6802158355712891,0.3542475700378418,4.690034256782383e-05,0.056190263479948,1.279810070991516,1.3849895000457764,,0.0234378613531589
sim,1.2724835872650146,0.4454682767391205,0.0,0.0107116336002945,0.96855628490448,1.1318750381469729,9.31075668334961,0.0072107654996216
sim,0.5307289361953735,0.4145325124263763,0.0,0.0043049762025475,0.9806421399116516,1.1479978561401367,39.87710189819336,0.0026407327968627
sim,0.6846944093704224,0.2843391299247741,0.0,0.0373344831168651,1.0913679599761963,1.3271844387054443,43.05499267578125,0.0154112875461578
sim,0.5912006497383118,0.3912315368652344,0.0,0.0194207206368446,0.8448995351791382,1.1185574531555176,,0.013635229319334
sim,0.6687943339347839,0.4781326651573181,0.0,0.0138571327552199,0.9174962043762208,1.1839207410812378,23.289213180541992,0.0074825803749263
sim,0.6291917562484741,0.3355557024478912,0.0,0.0192795488983392,1.3093324899673462,1.4859946966171265,,0.0177494585514068
sim,0.9904918074607848,0.443956047296524,0.0,0.0032353822607547,0.9466545581817628,1.132880449295044,,0.0022824571933597
sim,0.9902706146240234,0.5944873690605164,0.0,0.0212662518024444,1.0113378763198853,1.1956689357757568,32.491825103759766,0.0096156159415841
meas,,1.0256000757217407,0.0,0.1063576191663742,1.072143793106079,1.3155100345611572,,0.0096655935049057
sim,0.6209045648574829,0.4316437244415283,0.0,0.0089357607066631,1.0467208623886108,1.1553577184677124,40.01883316040039,0.0083751892670989
sim,0.4407408237457275,0.4593626856803894,0.0,0.0184937287122011,0.8647900819778442,1.3621443510055542,,0.0120587320998311
sim,0.7278502583503723,0.4372006356716156,0.0,0.0279843844473361,0.8673848509788513,1.1948397159576416,,0.0105080148205161
sim,0.5328187346458435,0.4453969001770019,0.0,0.0239523481577634,1.0262119770050049,1.192959904670715,,0.0088654002174735
sim,0.925978660583496,0.3068120181560516,0.0,0.0541585981845855,0.9958852529525756,1.292797565460205,,0.0202175639569759
sim,0.5473148226737976,0.3365367352962494,0.0,0.0083907712250947,0.8822173476219177,1.0957046747207642,,0.0039785229600965
sim,1.007643461227417,0.4436278045177459,0.0,0.0121035976335406,0.9750760197639464,1.1304590702056885,,0.0093816956505179
sim,0.7874339818954468,0.4969643950462341,0.0,0.0084154745563864,0.8823773264884949,1.1229989528656006,,0.0041371253319084
sim,1.27381694316864,0.2807724475860595,0.0,0.0239468310028314,0.960008978843689,1.320542812347412,,0.0156225217506289
sim,0.7532966136932373,0.6728350520133972,0.0,0.0306147746741771,1.2133324146270752,1.4243457317352295,,0.0200480353087186
sim,0.6854860782623291,0.408198207616806,0.0,0.0133411344140768,0.891960859298706,1.0916041135787964,,0.0062050404958426
sim,1.1122318506240845,0.4633798003196716,0.0,0.0146203627809882,0.9819024205207824,1.1354038715362549,,0.0117866285145282
sim,0.8747159838676453,0.2380686551332473,0.0,0.0193434730172157,1.1284555196762085,1.302137851715088,,0.0198756344616413
sim,0.8501244783401489,0.6432098150253296,0.0,0.0230381339788436,0.954651653766632,1.1947451829910278,,0.0086009381338953
sim,0.6518192291259766,0.4399437606334686,0.0,0.030577490106225,1.011374831199646,1.1366300582885742,,0.014155869372189
sim,0.5695360898971558,0.4332273006439209,0.0,0.0110578909516334,0.958076000213623,1.215744972229004,34.494815826416016,0.0095959911122918
