domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
meas,,1.7463572025299072,0.7176323533058167,0.1421043574810028,2.1365773677825928,2.338954448699951,
sim,0.4632749557495117,0.8398097157478333,0.665094792842865,0.1147265061736106,1.5113654136657717,1.806760311126709,
sim,0.569645345211029,0.8078250885009766,0.663601279258728,0.1226479634642601,1.3635401725769043,1.750715970993042,
sim,0.4898603856563568,0.7931553721427917,0.6618074774742126,0.1017245426774025,1.615905523300171,1.8083279132843015,
sim,0.6520381569862366,0.7866439819335938,0.6614443063735962,0.1153640374541282,1.578336477279663,1.6715162992477417,
sim,0.6097598671913147,0.7770192623138428,0.6585517525672913,0.1306009590625763,1.2998696565628052,1.5767502784729004,
sim,0.5895348787307739,0.7740224003791809,0.6582930088043213,0.1189159303903579,1.2891594171524048,1.570903778076172,
sim,0.9368281364440918,0.8019904494285583,0.6577566266059875,0.1147100627422332,1.1089012622833252,1.5766756534576416,
sim,0.4306514263153076,0.7687955498695374,0.6573613882064819,0.1197879761457443,1.2377982139587402,1.5667355060577393,
sim,0.6165742874145508,0.699933648109436,0.6562225222587585,0.0598508790135383,1.4540356397628784,1.7526090145111084,
sim,0.45830237865448,0.7303885817527771,0.6559820175170898,0.1050997897982597,1.2840768098831177,1.5651153326034546,
sim,0.363101452589035,0.7027973532676697,0.6556335687637329,0.081171803176403,1.4646633863449097,1.6178703308105469,
sim,0.8196654319763184,0.7847766280174255,0.6554725170135498,0.1088801100850105,1.0553035736083984,1.578643560409546,
sim,0.6221591234207153,0.6889646053314209,0.6549122333526611,0.0755599811673164,1.5156044960021973,1.659487009048462,
sim,0.5999698638916016,0.7005519270896912,0.6544748544692993,0.1022012680768966,1.3065595626831057,1.537819266319275,
sim,0.4477803111076355,0.6750622391700745,0.6536822319030762,0.0813949108123779,1.292344570159912,1.6044394969940186,
sim,0.5893326997756958,0.732933759689331,0.6536008715629578,0.1011617630720138,1.2049380540847778,1.5710889101028442,
sim,0.7721114158630371,0.6563732028007507,0.6535829305648804,0.0973697006702423,1.4016505479812622,1.6102925539016724,
sim,0.8929404020309448,0.6903039813041687,0.6532400846481323,0.0807472914457321,1.2219634056091309,1.5551223754882812,
sim,0.5286736488342285,0.6678423285484314,0.6530426740646362,0.0637572109699249,1.291290044784546,1.548294186592102,
sim,0.6568369269371033,0.6827595233917236,0.6529636383056641,0.0935889780521392,1.2849072217941284,1.5302741527557373,
sim,0.7273373603820801,0.6456043124198914,0.6528321504592896,0.0727592781186103,1.4621152877807615,1.621727705001831,
sim,0.6925757527351379,0.6504883766174316,0.6528046131134033,0.1045214384794235,1.359475016593933,1.5599424839019775,
sim,1.0886881351470947,0.6480199694633484,0.652686357498169,0.0895280763506889,1.4568696022033691,1.626589059829712,
sim,0.588606059551239,0.687720537185669,0.6524267196655273,0.1157615482807159,1.7146847248077393,1.8502681255340576,
sim,0.8111695647239685,0.697456419467926,0.6523741483688354,0.0630923807621002,1.2509121894836426,1.5807307958602903,
sim,0.6423145532608032,0.6605505347251892,0.6523600220680237,0.0723368898034095,1.5653642416000366,1.7207432985305786,
sim,0.8560830950737,0.6774290204048157,0.6523073315620422,0.07547078281641,1.222008228302002,1.530264377593994,
sim,0.7002593874931335,0.6509706974029541,0.6523022651672363,0.1396229416131973,1.6472779512405396,1.7968862056732178,
sim,0.7274766564369202,0.5907664895057678,0.6522231101989746,0.1048140078783035,1.5664271116256714,1.6667864322662354,
sim,0.7423006892204285,0.6522130966186523,0.6521823406219482,0.0722632631659507,1.293936848640442,1.5846363306045532,
sim,0.7163659930229187,0.6645628809928894,0.6521368622779846,0.0806747078895568,1.6533095836639404,1.796267032623291,
sim,0.7103123664855957,0.6165475249290466,0.6521134376525879,0.115785576403141,1.5670572519302368,1.676402568817139,
sim,0.7339162230491638,0.7196561694145203,0.6520717144012451,0.0921596139669418,1.1372555494308472,1.5448083877563477,
sim,0.4816005229949951,0.6689668297767639,0.6520290970802307,0.0652215853333473,1.2245618104934692,1.5669001340866089,
sim,0.7051153779029846,0.6706536412239075,0.6520050168037415,0.1205712780356407,1.3427151441574097,1.542240858078003,
sim,0.5767704248428345,0.6718948483467102,0.6518643498420715,0.0563225895166397,1.2483991384506226,1.5602408647537231,
sim,0.7663132548332214,0.6913754343986511,0.651841402053833,0.106270745396614,1.083962321281433,1.4925183057785034,
sim,0.9497528076171876,0.7167496681213379,0.6518130302429199,0.1421270966529846,1.4991275072097778,1.811241865158081,
sim,0.4946975111961365,0.666078507900238,0.6516581177711487,0.0929091572761535,1.2100988626480105,1.501554250717163,
sim,0.7340198159217834,0.6912859678268433,0.6515480875968933,0.1001822650432586,1.1814178228378296,1.5333540439605713,
sim,0.6427513957023621,0.6294040679931641,0.651505708694458,0.0594175867736339,1.4315136671066284,1.5973645448684692,
sim,0.5538833141326904,0.6378462314605713,0.6514389514923096,0.0650028511881828,1.348940372467041,1.57265043258667,
sim,0.5233388543128967,0.6762999892234802,0.6514380574226379,0.0673669278621673,1.2661949396133425,1.5823662281036377,
sim,0.7618401646614075,0.6438681483268738,0.6513192653656006,0.0547147020697593,1.335073471069336,1.5805878639221191,
sim,0.6043801307678223,0.6531584858894348,0.651309072971344,0.0509807914495468,1.2870908975601196,1.5617287158966064,
sim,0.4572486281394958,0.6353667378425598,0.6512331962585449,0.0782288610935211,1.502044916152954,1.642199158668518,
sim,0.5905836224555969,0.6689284443855286,0.6511478424072266,0.0865588635206222,1.1814477443695068,1.5164515972137451,
sim,0.4392764568328857,0.653577983379364,0.651098370552063,0.0630885809659957,1.6725610494613647,1.78008770942688,
sim,0.4203079640865326,0.6503453850746155,0.6509802341461182,0.0700631365180015,1.426412582397461,1.6691465377807615,
