domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.8962506055831909,0.5338406562805176,0.0,0.0843265429139137,1.075015902519226,1.293215274810791,27.738100051879883
sim,0.7288199663162231,0.4151727557182312,0.0,0.0177686493843793,0.9908726811408995,1.114565134048462,35.643123626708984
sim,0.6351003050804138,0.3921242356300354,0.0,0.0102048711851239,0.9524819254875184,1.067532300949097,20.125463485717773
sim,1.0243349075317385,0.422549694776535,0.0,0.0150998458266258,0.9602763056755066,1.1000951528549194,12.535789489746094
sim,0.6239551305770874,0.2918988764286041,0.0,0.0222654566168785,0.9964196681976318,1.264681100845337,38.91159439086914
sim,1.07177472114563,0.4129543006420135,0.0,0.0187778621912002,0.9328917264938354,1.1099648475646973,23.9694938659668
sim,0.72027188539505,0.3962264955043793,0.0,0.0247127208858728,0.8765906691551208,1.1306464672088623,69.31029510498047
sim,1.2801001071929932,0.4521715939044952,0.0,0.0116663016378879,0.9857773184776306,1.1236932277679443,9.638934135437012
sim,0.5895137786865234,0.4358348846435547,0.0,0.0134564777836203,0.8586089611053467,1.1139748096466064,37.82575988769531
sim,0.8068224787712097,0.2594847977161407,0.0,0.0581937991082668,1.0504306554794312,1.1810266971588137,38.2335205078125
sim,0.8421124219894409,0.4492746889591217,0.0,0.0434462428092956,1.0752902030944824,1.2029814720153809,34.867820739746094
sim,0.8133054375648499,0.3923113644123077,0.0,0.036966748535633,0.894646406173706,1.1570597887039185,26.87455940246582
sim,0.9143199920654296,0.3994366228580475,0.0,0.0162593051791191,0.923009157180786,1.0834267139434814,53.47901916503906
sim,0.5270684957504272,0.4089844524860382,0.0,0.0270657744258642,1.006727695465088,1.1385815143585205,50.64438247680664
sim,0.7833941578865051,0.3309418261051178,0.0,0.0357186459004879,0.8544085025787354,1.207713961601257,80.30370330810547
sim,0.867552638053894,0.5616632103919983,0.0,0.0614357739686965,1.1395758390426636,1.2272355556488037,45.11581802368164
sim,1.4061148166656494,0.4454627633094787,0.0,0.0103936903178691,0.9819126129150392,1.1153883934020996,10.376504898071287
sim,1.030143976211548,0.4015354812145233,0.0,0.0428115390241146,0.9108740091323853,1.144303560256958,24.70269775390625
sim,0.7093073725700378,0.3620660305023193,0.0,0.0480247661471366,1.094449520111084,1.3031548261642456,24.420726776123047
sim,0.9033362865447998,0.5171632170677185,0.0,0.066327266395092,1.0557037591934204,1.2556427717208862,48.15262222290039
sim,0.6397430300712585,0.5211790204048157,0.0,0.0441376827657222,0.8838052749633789,1.160046100616455,45.63753890991211
sim,0.7151955962181091,0.3383093774318695,0.0,0.0161146968603134,0.9617985486984252,1.1925091743469238,35.52141189575195
sim,0.541042149066925,0.4237578809261322,0.0,0.0125025259330868,0.9341972470283508,1.1052284240722656,13.282174110412598
sim,0.7442415356636047,0.4205244481563568,0.0,0.0279771201312541,1.1062175035476685,1.1932692527770996,15.325014114379885
sim,0.7354809641838074,0.4479672014713287,0.0,0.0179642457515001,0.9060513377189636,1.1352803707122805,6.74984884262085
sim,0.7349455952644348,0.4125348031520843,0.0,0.0194500964134931,0.967824935913086,1.107936143875122,24.054248809814453
