[log] tee initialized at 2025-11-28 16:49:51 -> temp_Unidi_cvae_14param_2channel\cvae_20251128-164951\train.log
[Data] Warning: Single measurement sample detected. Duplicating to N=2 for BatchNorm compatibility.
[Info] Loading dual proxies from temp_Unidi_cvae_14param_2channel/proxy_dual
[L_trust] using 20000 ref rows from temp_Unidi_cvae_14param_2channel/proxy_dual\proxy_Ytr_norm.npy
D:\Miniconda\envs\DL\Lib\site-packages\torch\optim\lr_scheduler.py:182: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn(
 >> Epoch 001 | Train Total=21.3042 | Val post/prior Total=11.7736/10.2084, Recon post/prior=0.9077/0.8930, KL=3.0293, | CycSim post total/iv/gm=0.9347/0.4149/0.5198, | CycSim prior total/iv/gm=0.9311/0.4132/0.5179, | CycMeas total/iv/gm=0.3132/0.1515/0.1618, | PriorBnd post/prior=5.60e-04/3.00e-04 | Best inf | Patience 1/100
[Update] best val_cyc_meas improved to 0.313222 @ epoch 1
 >> Epoch 002 | Train Total=9.6685 | Val post/prior Total=12.3337/11.3732, Recon post/prior=0.9135/0.9092, KL=1.8328, | CycSim post total/iv/gm=1.0498/0.4648/0.5850, | CycSim prior total/iv/gm=1.0459/0.4631/0.5828, | CycMeas total/iv/gm=0.1208/0.0651/0.0557, | PriorBnd post/prior=8.52e-04/7.08e-04 | Best 0.3132 | Patience 1/100
[Update] best val_cyc_meas improved to 0.120808 @ epoch 2
 >> Epoch 003 | Train Total=8.3053 | Val post/prior Total=11.5388/10.7553, Recon post/prior=0.9215/0.9235, KL=1.4532, | CycSim post total/iv/gm=0.9885/0.4372/0.5513, | CycSim prior total/iv/gm=0.9825/0.4343/0.5483, | CycMeas total/iv/gm=0.2323/0.1052/0.1271, | PriorBnd post/prior=6.85e-04/4.91e-04 | Best 0.1208 | Patience 1/100
 >> Epoch 004 | Train Total=7.5765 | Val post/prior Total=10.6955/9.7757, Recon post/prior=0.9280/0.9303, KL=1.4534, | CycSim post total/iv/gm=0.9035/0.3952/0.5082, | CycSim prior total/iv/gm=0.8838/0.3862/0.4976, | CycMeas total/iv/gm=0.2348/0.1033/0.1315, | PriorBnd post/prior=7.30e-04/6.14e-04 | Best 0.1208 | Patience 2/100
 >> Epoch 005 | Train Total=7.0607 | Val post/prior Total=11.8830/11.0774, Recon post/prior=0.9266/0.9327, KL=1.3860, | CycSim post total/iv/gm=1.0257/0.4516/0.5741, | CycSim prior total/iv/gm=1.0137/0.4456/0.5681, | CycMeas total/iv/gm=0.4207/0.1860/0.2347, | PriorBnd post/prior=7.80e-04/5.33e-04 | Best 0.1208 | Patience 3/100
 >> Epoch 006 | Train Total=6.7918 | Val post/prior Total=10.0060/9.2929, Recon post/prior=0.9148/0.9209, KL=1.3319, | CycSim post total/iv/gm=0.8419/0.3693/0.4726, | CycSim prior total/iv/gm=0.8364/0.3663/0.4701, | CycMeas total/iv/gm=0.3325/0.1499/0.1826, | PriorBnd post/prior=6.93e-04/4.83e-04 | Best 0.1208 | Patience 4/100
 >> Epoch 007 | Train Total=6.4420 | Val post/prior Total=11.1173/10.1993, Recon post/prior=0.9140/0.9196, KL=1.5227, | CycSim post total/iv/gm=0.9436/0.4108/0.5328, | CycSim prior total/iv/gm=0.9272/0.4035/0.5237, | CycMeas total/iv/gm=0.2932/0.1257/0.1675, | PriorBnd post/prior=5.53e-04/3.64e-04 | Best 0.1208 | Patience 5/100
 >> Epoch 008 | Train Total=6.3407 | Val post/prior Total=11.3753/10.6727, Recon post/prior=0.9216/0.9309, KL=1.3393, | CycSim post total/iv/gm=0.9777/0.4252/0.5525, | CycSim prior total/iv/gm=0.9732/0.4220/0.5512, | CycMeas total/iv/gm=0.4351/0.1991/0.2360, | PriorBnd post/prior=5.39e-04/3.13e-04 | Best 0.1208 | Patience 6/100
 >> Epoch 009 | Train Total=6.0245 | Val post/prior Total=10.8445/10.0128, Recon post/prior=0.9074/0.9158, KL=1.4997, | CycSim post total/iv/gm=0.9181/0.3927/0.5254, | CycSim prior total/iv/gm=0.9088/0.3872/0.5216, | CycMeas total/iv/gm=0.3543/0.1548/0.1995, | PriorBnd post/prior=3.46e-04/2.33e-04 | Best 0.1208 | Patience 7/100
