domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.9211240410804749,0.4332919716835022,0.6167205572128296,0.2181975245475769,1.1664596796035769,1.4268890619277954,
sim,0.9401547312736512,0.4651921093463897,0.6156803369522095,0.1973758190870285,1.1121124029159546,1.3810107707977295,
sim,0.9850764274597168,0.383384495973587,0.6063559055328369,0.1929841637611389,1.1677027940750122,1.3445615768432615,
sim,0.7482991814613342,0.4626170992851257,0.6189335584640503,0.1855435520410537,1.1608469486236572,1.413651943206787,
sim,0.7804992198944092,0.5861766338348389,0.6220060586929321,0.1835922002792358,1.0639094114303589,1.3914254903793335,
sim,0.8344874382019043,0.5345391631126404,0.619857907295227,0.1761367321014404,0.9372685551643372,1.355202555656433,
sim,0.9941733479499816,0.1960807293653488,0.5979825854301453,0.1702442914247512,1.1399370431900024,1.2510604858398438,
sim,1.1313247680664062,0.4600496292114258,0.6072856187820435,0.170154258608818,1.0894787311553955,1.4105888605117798,
sim,0.9246983528137208,0.251673549413681,0.6053951978683472,0.1680676490068435,1.2255752086639404,1.356450438499451,
sim,1.0202072858810425,0.717079758644104,0.6284738779067993,0.1672618687152862,1.3039528131484983,1.4225904941558838,
sim,0.7899461388587952,0.3811954259872436,0.6153846979141235,0.1662334948778152,1.1859902143478394,1.356968879699707,
sim,0.954900860786438,0.378242015838623,0.6118724942207336,0.1633739918470382,1.2045897245407104,1.3624165058135986,
sim,1.103988528251648,0.5156369209289551,0.6168347597122192,0.161574900150299,1.058721661567688,1.34977388381958,
sim,0.917910099029541,0.478178471326828,0.6150062680244446,0.1604299992322921,1.2406760454177856,1.4168428182601929,
sim,0.977879285812378,0.2928258776664734,0.6072530746459961,0.1598186045885086,1.206494688987732,1.4338977336883545,
sim,0.8288719058036804,0.5548913478851318,0.6190128922462463,0.1583142131567001,1.099765658378601,1.3806328773498535,
sim,0.888276219367981,0.2741385996341705,0.6028629541397095,0.1583084911108017,0.9340415596961976,1.2005844116210938,
sim,0.8789957761764526,0.269875019788742,0.6025586128234863,0.156805083155632,0.9706395268440248,1.2033816576004028,
sim,0.8870044350624084,0.4375946819782257,0.6178332567214966,0.1565946191549301,1.1817790269851685,1.4062213897705078,
sim,0.7700704336166382,0.2596519291400909,0.6061972975730896,0.1563415974378585,1.1801680326461792,1.3059875965118408,
sim,0.6530816555023193,0.4024709165096283,0.6140918135643005,0.15585857629776,1.2622126340866089,1.402085781097412,
sim,0.9488729238510132,0.1825362890958786,0.5988763570785522,0.155288279056549,0.906662940979004,1.2858071327209473,
sim,1.133913278579712,0.4965791702270508,0.6154788732528687,0.1552271991968155,1.1005620956420898,1.4047386646270752,
sim,0.906905710697174,0.4959253966808319,0.6162842512130737,0.1545775532722473,1.113622784614563,1.406559705734253,
sim,1.0536508560180664,0.2645277082920074,0.6064735054969788,0.1535874009132385,1.229783535003662,1.3578293323516846,
sim,0.957021713256836,0.2982184290885925,0.6077899932861328,0.1535252183675766,1.2216111421585083,1.347992777824402,
sim,1.0935684442520142,0.4549137651920318,0.6101101636886597,0.1531187891960144,1.118472933769226,1.3412904739379885,
sim,0.8975359797477722,0.4969494640827179,0.61494380235672,0.1513828635215759,1.1137371063232422,1.4099700450897217,
sim,0.5668898820877075,0.6662909388542175,0.6294429302215576,0.1511479914188385,1.0894862413406372,1.429793119430542,
sim,0.9041098356246948,0.5107165575027466,0.6180441379547119,0.1509104520082473,0.9503849744796752,1.338348627090454,
sim,0.7149074673652649,0.2712430953979492,0.602383017539978,0.1508255451917648,0.9077956080436708,1.1897821426391602,
sim,0.5940398573875427,0.5799692869186401,0.6223828792572021,0.1507636904716491,0.8995614647865295,1.405318260192871,
sim,0.8154756426811218,0.6508053541183472,0.628111720085144,0.1495468765497207,1.1060006618499756,1.431182622909546,
sim,0.884922981262207,0.4279686510562897,0.6198098659515381,0.1488649249076843,1.123884677886963,1.415447235107422,
sim,0.9177064299583436,0.6155343055725098,0.6288342475891113,0.1484438180923462,1.0187641382217407,1.353063941001892,
sim,0.5872681736946106,0.6985839009284973,0.6318275332450867,0.1479393541812896,1.0252890586853027,1.476911187171936,
sim,0.9168826341629028,0.3021426498889923,0.6104080677032471,0.147617295384407,1.2778832912445068,1.501478910446167,
sim,0.9747239351272584,0.4957532584667206,0.61527419090271,0.1473956108093261,1.1173495054244995,1.4047479629516602,
sim,0.7374886870384216,0.4052304327487945,0.6167608499526978,0.1473676711320877,1.1560606956481934,1.3458259105682373,
sim,0.7803027629852295,0.3414049446582794,0.6104381084442139,0.1464131623506546,1.1551015377044678,1.2877449989318848,
sim,0.9401443004608154,0.4103538393974304,0.6083784103393555,0.1463533341884613,1.184504747390747,1.3339390754699707,
sim,0.7561503648757935,0.4232120513916015,0.6164946556091309,0.1459122598171234,1.161272406578064,1.3454618453979492,
sim,0.8667294383049011,0.3355854749679565,0.611545205116272,0.1453583836555481,1.1998353004455566,1.3540873527526855,
sim,0.9723210334777832,0.2408006936311721,0.6037378311157227,0.1446422785520553,1.127952218055725,1.3293910026550293,
sim,0.805809736251831,0.2386376708745956,0.6007153987884521,0.1443745195865631,1.0919880867004397,1.2507517337799072,
sim,0.8300182223320007,0.5930252075195312,0.6234625577926636,0.1440157741308212,1.118361234664917,1.397211670875549,
sim,0.8859395980834961,0.1881767660379409,0.5983045101165771,0.1436868458986282,0.953349232673645,1.2480435371398926,
sim,0.7837295532226562,0.3720676898956299,0.614059329032898,0.1431266069412231,1.1715567111968994,1.357166409492493,
sim,0.6979472637176514,0.4612416625022888,0.6123296022415161,0.142999991774559,1.1722303628921509,1.3945538997650146,
sim,0.767504870891571,0.3107060492038727,0.6087710857391357,0.1429653763771057,1.2598516941070557,1.344536542892456,
