domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max,proxy_floor_ps
sim,0.926194190979004,0.2850407660007477,0.0,0.0142460046336054,2.0296859741210938,2.1597297191619877,18.321208953857425,0.0060462574474513
sim,0.6607044339179993,0.574201226234436,0.0,0.0865050330758094,2.0158801078796387,2.222286939620972,,0.0409952923655509
sim,0.8468866348266602,0.726444661617279,0.0,0.139385849237442,2.0831046104431152,2.2962799072265625,,0.0517012625932693
sim,0.6105138063430786,0.6108108758926392,0.0,0.1237835958600044,2.006568670272827,2.158485174179077,,0.0180346276611089
sim,0.8005866408348083,0.7140383720397949,0.0,0.0708216577768325,2.276838779449463,2.4280686378479004,,0.043461088091135
sim,0.7760260701179504,0.4929324686527252,0.0,0.0512326695024967,2.0743558406829834,2.3596694469451904,,0.0296381656080484
sim,0.9362386465072632,0.611314058303833,0.0,0.0972184836864471,2.3124892711639404,2.588881492614746,,0.0230843536555767
sim,0.9451213479042052,0.5554279088973999,0.0,0.0126264756545424,2.029684543609619,2.2842202186584477,,0.0177777968347072
sim,0.9245938062667848,0.7170286178588867,0.0,0.0351560674607753,2.181309700012207,2.3801655769348145,,0.0247417613863945
sim,0.6390655636787415,0.6278349161148071,0.0,0.0642427206039428,2.0693259239196777,2.2487494945526123,,0.0493665933609008
sim,1.07476007938385,0.6734203100204468,0.0,0.0697904080152511,2.2063217163085938,2.494203567504883,,0.0350914895534515
sim,0.9655590057373048,0.5569115281105042,0.0,0.0371164456009864,2.0325889587402344,2.1610052585601807,,0.0101662185043096
sim,1.0674211978912354,0.4997909367084503,0.0,0.0248458795249462,2.0560219287872314,2.3916492462158203,,0.0192573629319667
sim,0.7822936773300171,0.4908861815929413,0.0,0.0655808076262474,2.066403388977051,2.268911361694336,,0.0213941968977451
sim,0.752943754196167,0.2713693380355835,0.0,0.0338938198983669,2.027214288711548,2.120594024658203,,0.0154998609796166
sim,1.0864338874816897,0.393109381198883,0.0,0.0187291000038385,2.13723373413086,2.2180004119873047,,0.0072641829028725
sim,0.7998945116996765,0.697097659111023,0.0,0.0206248816102743,2.060013055801392,2.2579071521759038,,0.0183231681585311
sim,0.9965917468070984,0.2354650497436523,0.0,0.0097275683656334,2.014001846313477,2.2033920288085938,,0.0057148444466292
sim,1.0480823516845703,0.783348798751831,0.0,0.0164397601038217,2.1327104568481445,2.384721040725708,,0.0125322863459587
sim,0.9508641362190248,0.5411654710769653,0.0,0.0302585456520319,2.085758209228516,2.4167160987854004,,0.0389427840709686
sim,0.7871568202972412,0.7544668316841125,0.0,0.039797119796276,2.001654863357544,2.201054334640503,,0.0122427633032202
sim,0.9224643707275392,0.5949371457099915,0.0,0.0279888696968555,2.0193891525268555,2.1903810501098637,,0.0121153928339481
sim,0.8226693272590637,0.4561929702758789,0.0,0.0223818738013505,2.045914888381958,2.198190689086914,,0.0119432304054498
sim,1.054596185684204,0.6281524300575256,0.0,0.0271057542413473,2.034327983856201,2.157966136932373,,0.0132222231477499
sim,0.8164172768592834,1.0520133972167969,0.0,0.0482797399163246,2.02493667602539,2.461703300476074,,0.0457044243812561
sim,1.4539308547973633,1.843760967254639,0.0366188511252403,6.118475437164307,2.281969785690308,2.4126713275909424,,4.949719429016113
sim,0.8948642611503601,0.9088101983070374,0.0,0.0508076474070549,2.059408903121948,2.334010362625122,,0.0187669061124324
sim,0.9487879872322084,0.5596998333930969,0.0,0.0364656187593936,2.1674644947052,2.379948377609253,,0.016812777146697
sim,0.6902286410331726,0.6850245594978333,0.0,0.069680705666542,2.008235216140747,2.391411304473877,,0.0596268102526664
sim,0.8308876752853394,0.3991860449314117,0.0,0.0463851541280746,2.086465120315552,2.2286581993103027,,0.0402884781360626
sim,0.8070340156555176,0.756344199180603,0.0,0.0619371719658374,2.2374489307403564,2.390481472015381,,0.0401915311813354
sim,0.8216587901115417,0.5785194039344788,0.0,0.0258621294051408,2.2219057083129883,2.300581455230713,,0.0180163122713565
sim,0.6223334670066833,0.9287557005882264,0.0,0.0757391080260276,2.050046443939209,2.3847193717956543,,0.0340900495648384
sim,0.6507051587104797,0.6302776336669922,0.0,0.2071750313043594,2.058058977127075,2.161900520324707,,0.0687611326575279
sim,0.9318301677703856,1.00262713432312,0.0,0.0609920136630535,2.0494489669799805,2.4842724800109863,,0.0329534150660038
sim,0.8471182584762573,0.7029714584350586,0.0,0.1022347062826156,2.260493040084839,2.362739324569702,,0.042471595108509
sim,0.8929828405380249,0.3863302767276764,0.0,0.0407488979399204,2.1471683979034424,2.3153834342956543,,0.0222226679325103
sim,0.9232510924339294,0.8027532696723938,0.0,0.0966402515769004,2.149071216583252,2.5202555656433105,,0.0287440661340951
sim,0.908291518688202,0.4963903427124023,0.0,0.0408308021724224,2.0548620223999023,2.2084169387817383,,0.0174809079617261
sim,0.537580668926239,0.7266396880149841,0.0,0.0966456905007362,2.0031423568725586,2.07277512550354,,0.0344578698277473
sim,0.7562739253044128,0.5400592088699341,0.0,0.1650860607624054,2.0097076892852783,2.3251686096191406,,0.0310922507196664
