domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.8657549619674683,0.3529865741729736,0.6116763949394226,0.2285397946834564,1.1668996810913086,1.4248613119125366,
sim,0.8759637475013733,0.3492252230644226,0.6086373329162598,0.2001124918460846,1.0903074741363523,1.3788615465164185,
sim,0.735989511013031,0.3689471781253814,0.6128668785095215,0.1916944980621338,1.0560472011566162,1.362969160079956,
sim,0.9689828157424928,0.3360410630702972,0.6040092706680298,0.1913686990737915,1.2514870166778564,1.4378525018692017,
sim,0.8234854936599731,0.5498226284980774,0.6208816766738892,0.1830056607723236,1.1207419633865356,1.4295873641967771,
sim,0.7907739281654358,0.4795961380004883,0.6173807382583618,0.1765009462833404,1.078702688217163,1.4507014751434326,
sim,1.0044982433319092,0.6001397967338562,0.6227425336837769,0.1678244024515152,1.194460153579712,1.4723126888275146,
sim,1.0423307418823242,0.4200651049613952,0.6119872331619263,0.1651329845190048,1.136792540550232,1.4578361511230469,
sim,0.9925352931022644,0.208968386054039,0.5995868444442749,0.1643546521663665,1.09872305393219,1.2682251930236816,
sim,0.8364334106445312,0.2871175408363342,0.6043120622634888,0.1641171127557754,1.1702485084533691,1.4011876583099363,
sim,0.956905722618103,0.2196561694145202,0.6019042134284973,0.1634448617696762,1.3792853355407717,1.4845495223999023,
sim,0.826369047164917,0.3475380837917328,0.6114000082015991,0.1626533716917038,1.1604753732681274,1.3376641273498535,
sim,0.8330420255661011,0.4756550192832947,0.614964485168457,0.1609535217285156,1.181419014930725,1.476842999458313,
sim,0.5663284063339233,0.3026853501796722,0.6070857644081116,0.1603334993124008,1.149738073348999,1.3513317108154297,
sim,0.9096128344535828,0.3925178349018097,0.6103789210319519,0.15835902094841,1.168258786201477,1.3750418424606323,
sim,1.0464136600494385,0.3480574488639831,0.6037868857383728,0.1576694101095199,1.275635838508606,1.4607081413269043,
sim,1.08122980594635,0.4650400876998901,0.6070024967193604,0.1560440510511398,1.1657097339630127,1.4488914012908936,
sim,0.8564154505729675,0.4410070776939392,0.6145334243774414,0.155377060174942,1.0449535846710205,1.4118188619613647,
sim,0.7815815806388855,0.3758315145969391,0.6159815788269043,0.1544681191444397,1.1188616752624512,1.3533148765563965,
