domain,cyc_sim_ps,sup_ps,prior_l2_ps,prior_bnd_ps,knn_min,knn_mean_k,jac_sig
sim,1.1180018186569214,0.7835933566093445,1.1735076904296875,0.012062513269484,1.9925364255905151,2.212273359298706,70.59693145751953
sim,0.0648938342928886,1.201855182647705,1.2014468908309937,0.0113153457641601,1.920320749282837,2.321864604949951,
sim,0.0161257479339838,1.1193971633911133,0.9509565830230712,0.0108005525544285,2.3410303592681885,2.4949121475219727,44.9814338684082
sim,0.2456900626420974,0.7154794931411743,0.801252007484436,0.0105106234550476,2.007896423339844,2.0935792922973637,46.15544891357422
sim,0.9609055519104004,0.640648365020752,1.243170142173767,0.0103841917589306,1.9632880687713623,2.1964926719665527,137.47520446777344
sim,0.078989453613758,0.8295578360557556,1.0263464450836182,0.010168969631195,1.6837254762649536,1.9475038051605225,
sim,0.1508189141750335,1.0112704038619995,1.0587401390075684,0.0101007521152496,2.0042378902435303,2.305051326751709,33.168697357177734
sim,0.5737215280532837,0.6759412288665771,0.7122282385826111,0.0098902164027094,1.9595568180084229,2.1668813228607178,
sim,1.4961860179901123,0.7724418044090271,1.1859245300292969,0.0087552862241864,1.817816972732544,2.011998176574707,58.23799514770508
sim,1.2657266855239868,0.7734382152557373,0.9869049191474916,0.0072329775430262,2.103006362915039,2.212135076522827,
sim,0.0909408181905746,0.8443270325660706,1.0535497665405271,0.0071760597638785,1.7503029108047483,2.092593193054199,
sim,1.4014644622802734,0.705163300037384,1.0240321159362793,0.0069269076921045,1.575905680656433,2.0653557777404785,
sim,1.3820650577545166,0.7758696675300598,0.9670210480690002,0.0066919792443513,1.5752356052398682,2.0808396339416504,68.5668716430664
sim,0.5494332909584045,0.9551581144332886,0.8973393440246582,0.0066543342545628,1.804046392440796,2.1178178787231445,57.5463981628418
sim,1.0484675168991089,0.6604799628257751,0.7832470536231995,0.0062697166576981,1.7064344882965088,2.0425307750701904,81.07331085205078
sim,1.606478214263916,0.5928148627281189,1.0373921394348145,0.0055639347992837,1.9181452989578247,2.089818000793457,50.00435256958008
sim,1.472777009010315,0.7006434798240662,0.8850880861282349,0.0052769514732062,1.7325539588928225,1.994318127632141,55.49037170410156
sim,0.051681313663721,1.0260635614395142,0.996255099773407,0.0052674948237836,1.646309494972229,1.9712414741516116,17.948043823242188
sim,1.2647918462753296,0.6298806667327881,0.8772009611129761,0.0050898822955787,1.6851905584335327,1.9052619934082031,
sim,0.0495807081460952,0.9113951325416564,0.6276697516441345,0.0050362767651677,1.72016704082489,2.039302110671997,
sim,0.068850353360176,0.7915937900543213,0.9104821681976318,0.0047649266198277,1.9878404140472408,2.2146706581115723,21.57364654541016
sim,1.1151942014694214,0.8561118245124817,0.927089512348175,0.0044572120532393,2.28147029876709,2.471898078918457,35.56521987915039
sim,0.9101970195770264,0.7731311321258545,0.9939215779304504,0.0042753950692713,2.013213396072388,2.369464874267578,90.25225830078124
sim,0.2762090861797333,0.6247135400772095,0.7547190189361572,0.0037927688099443,1.880214810371399,1.9876952171325684,51.8549690246582
sim,0.0075592789798974,0.9975165128707886,1.0323119163513184,0.0037049353122711,1.731372356414795,2.221820831298828,15.290243148803713
sim,1.6638342142105105,0.7473152279853821,0.9791412949562072,0.0033787919674068,1.5569236278533936,1.7727495431900024,56.51764297485352
sim,0.0632418096065521,1.0830291509628296,0.9185664653778076,0.0029266120400279,1.679274082183838,2.0758376121521,
sim,0.1331873387098312,1.044379949569702,1.0768409967422483,0.0025735895615071,1.7641644477844238,2.0670571327209477,29.29781913757324
sim,0.1572086960077285,0.8777548670768738,0.8542892932891846,0.0023570419289171,1.4366300106048584,1.864797830581665,30.19639587402344
sim,0.0085274223238229,0.7818496823310852,1.016176462173462,0.0022461058106273,2.212165117263794,2.3727331161499023,14.069439888000488
sim,0.1240151897072792,1.4328242540359497,0.9728463888168336,0.0022326351609081,2.207655191421509,2.5848331451416016,25.210697174072266
sim,0.0629649758338928,0.8768229484558105,0.6863682270050049,0.0020374953746795,1.7681117057800293,2.1108405590057373,51.68721008300781
