domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max,proxy_floor_ps
sim,0.8977050185203552,0.7058994174003601,0.0,0.0228113774210214,2.189758539199829,2.3905301094055176,11.365981101989746,0.0167153216898441
sim,1.112610101699829,0.6891905665397644,0.0,0.0147787928581237,2.073875904083252,2.3408279418945312,,0.0069434586912393
sim,0.9151440858840942,0.3290177881717682,0.0,0.0084541570395231,2.0846171379089355,2.205453634262085,,0.0086953686550259
sim,0.8967150449752808,0.6956814527511597,0.0,0.0218768194317817,2.0388970375061035,2.245229721069336,,0.0054677152074873
sim,0.8641924858093262,0.4065783321857452,0.0,0.012234341353178,2.1388609409332275,2.2370705604553223,,0.009365358389914
sim,0.8857137560844421,0.9090577363967896,0.0,0.0093841301277279,2.2291829586029053,2.323939800262451,,0.0073403380811214
sim,0.5957196354866028,0.8831340074539185,0.0,0.0119134569540619,2.1786458492279053,2.3266801834106445,,0.0141822742298245
sim,0.6680046916007996,0.7738849520683289,0.0,0.0296965260058641,2.0411171913146973,2.255276679992676,,0.0303271748125553
sim,0.7274064421653748,0.5228114128112793,0.0,0.0230541341006755,2.3340513706207275,2.4665040969848637,,0.0174717307090759
sim,0.8193551898002625,0.365840196609497,0.0,0.0184000860899686,2.0401546955108643,2.107743740081787,,0.0144638055935502
sim,0.5847131013870239,0.7003911733627319,0.0,0.0230138041079044,2.0155625343322754,2.1767585277557373,,0.021560363471508
sim,0.925329089164734,0.5225582122802734,0.0,0.022299088537693,2.062338590621948,2.3428125381469727,,0.0222016926854848
sim,0.9755458831787108,0.4738638699054718,0.0,0.0065795974805951,2.0444881916046143,2.201046943664551,,0.0097920978441834
sim,1.0583938360214231,0.5354356169700623,0.0,0.0175706893205642,2.0456697940826416,2.2131052017211914,,0.0565642789006233
sim,0.696821391582489,1.0010894536972046,0.0,0.042869608849287,2.1430904865264893,2.241288900375366,,0.0459309704601764
sim,0.8399407267570496,0.6314088106155396,0.0,0.012451815418899,2.159667491912842,2.299813270568848,,0.0129721378907561
sim,0.9018065929412842,0.3931760489940643,0.0,0.014608634635806,2.0461246967315674,2.1975626945495605,,0.0133632579818367
sim,0.8105652928352356,0.8707877993583679,0.0,0.0084303021430969,2.066058158874512,2.2876877784729004,,0.0071203201077878
sim,0.6578420400619507,0.7724317312240601,0.0,0.0237981993705034,2.102545499801636,2.3112826347351074,,0.0176347456872463
sim,0.7408074736595154,0.4615347683429718,0.0,0.0196438189595937,2.0226826667785645,2.1676766872406006,,0.0135774100199341
sim,0.6554046273231506,0.9915160536766052,0.0,0.0245464611798524,2.072333335876465,2.2895307540893555,,0.0211064964532852
sim,0.5661056637763977,0.7595828771591187,0.0,0.0471897087991237,2.0312533378601074,2.149322748184204,,0.026068901643157
sim,0.9010348916053772,0.870246410369873,0.0,0.0322287641465663,2.0429117679595947,2.137089252471924,,0.0105955768376588
sim,0.9746031761169434,0.8355374932289124,0.0016875438159331,0.0263249427080154,2.0617105960845947,2.328948497772217,,0.009964182972908
sim,0.7490037679672241,0.8830264806747437,0.0,0.0246557611972093,2.038519382476806,2.283168315887451,,0.0097512509673833
sim,0.8374718427658081,0.5423587560653687,0.0,0.0223806723952293,2.0567820072174072,2.1761059761047363,,0.0096325920894742
sim,1.142500877380371,0.9307355880737304,0.0011450776364654,0.0336810797452926,2.185269832611084,2.2783102989196777,,0.0075167440809309
sim,0.911095380783081,0.3383554220199585,0.0,0.0103704137727618,2.04738712310791,2.21622085571289,,0.0161250382661819
sim,0.6403014659881592,0.8282318115234375,0.0,0.0536057017743587,2.090691566467285,2.239476442337036,,0.0452071130275726
sim,0.8957734704017639,0.450415551662445,0.0,0.0054448079317808,2.020137071609497,2.1491425037384038,,0.0038810877595096
sim,0.9453616142272948,0.3821873366832733,0.0,0.0144953625276684,2.06277847290039,2.189027070999145,,0.0129436617717146
sim,0.2382402271032333,0.9061437249183656,0.0,0.0327927321195602,2.029143810272217,2.1541669368743896,,0.0292080845683813
sim,0.960669219493866,0.8461710810661316,0.0,0.0137702524662017,2.2101385593414307,2.452122926712036,,0.0112616848200559
sim,0.8961062431335449,0.8113024830818176,0.0,0.0164532754570245,2.0727906227111816,2.250600814819336,,0.0154832396656274
