domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.909830629825592,0.4959332048892975,0.0,0.085404485464096,1.0947498083114624,1.331702709197998,28.309410095214844
sim,0.7260556221008301,0.4216050505638122,0.0,0.0184032265096902,0.9569941163063048,1.1097480058670044,35.45050430297852
sim,0.6411537528038025,0.390318751335144,0.0,0.0118617145344614,0.9443132281303406,1.065560221672058,19.883066177368164
sim,1.0184364318847656,0.4243006408214569,0.0,0.0154535705223679,0.9636497497558594,1.0971941947937012,12.36094570159912
sim,0.6502658128738403,0.2962254583835602,0.0,0.0230850130319595,1.044251561164856,1.2627601623535156,38.474796295166016
sim,1.0705833435058594,0.4097291827201843,0.0,0.0194113925099372,0.916745662689209,1.1059521436691284,23.79882049560547
sim,0.7023941278457642,0.3986528217792511,0.0,0.0260338708758354,0.8676734566688538,1.122741937637329,69.24555206298828
sim,1.286157250404358,0.4494326114654541,0.0,0.0111550940200686,0.9979016184806824,1.126376986503601,9.490816116333008
sim,0.6059844493865967,0.4396719336509704,0.0,0.0156000517308712,0.945159375667572,1.116767644882202,37.20416259765625
sim,0.7869241833686829,0.2428723722696304,0.0,0.05896807461977,1.052724003791809,1.2190351486206057,39.00032806396485
sim,0.8527545928955078,0.4477019309997558,0.0,0.0469094440340995,1.049966812133789,1.1732194423675537,34.4876708984375
sim,0.7990379333496094,0.3777585029602051,0.0,0.040709052234888,0.8761512637138367,1.1694467067718506,26.57794570922852
sim,0.9237017631530762,0.3853808343410492,0.0,0.0160378795117139,0.8935157060623169,1.0963129997253418,53.35498046875
sim,0.5291892290115356,0.4188252389431,0.0,0.0275591947138309,0.9830451607704164,1.1482747793197632,50.30997467041016
sim,0.771515429019928,0.2459649741649627,0.0,0.0410466454923152,0.9878988265991212,1.2951836585998535,79.32182312011719
sim,0.8836817741394043,0.5467867851257324,0.0,0.0641723051667213,1.061123967170715,1.2250547409057615,45.83533477783203
sim,1.4012651443481443,0.4429192543029785,0.0,0.010278039611876,0.991702437400818,1.1180347204208374,10.217597007751465
sim,1.030269980430603,0.3853565752506256,0.0,0.0426270999014377,0.8882014155387878,1.153214454650879,24.835071563720703
sim,0.727451503276825,0.3533855378627777,0.0,0.0528741516172885,1.1491892337799072,1.3190550804138184,24.291135787963867
sim,0.901697874069214,0.4849120676517486,0.0,0.0679107010364532,1.1051905155181885,1.2629878520965576,49.052284240722656
sim,0.6677298545837402,0.498356819152832,0.0,0.0480436906218528,0.9378575086593628,1.1801974773406982,46.26786422729492
sim,0.7579233050346375,0.3519856631755829,0.0,0.021076314151287,1.0214923620224,1.1911919116973877,34.80024719238281
sim,0.552822470664978,0.4212268590927124,0.0,0.0131120504811406,0.9310382604599,1.0987565517425537,12.998087882995604
sim,0.7407246828079224,0.3610208034515381,0.0,0.0341288223862648,1.1708688735961914,1.2351608276367188,15.340407371520996
sim,0.7262833714485168,0.3881177902221679,0.0,0.0189542807638645,0.9489542245864868,1.1508266925811768,6.664397716522217
sim,0.7361102104187012,0.4124186336994171,0.0,0.0203353744000196,0.9511187076568604,1.1058778762817385,23.87425994873047
sim,1.001063585281372,0.429346352815628,0.0,0.0413625128567218,0.9874285459518432,1.1484781503677368,47.47069549560547
sim,0.6952950358390808,0.4179631173610687,0.0,0.0111386682838201,0.9349988102912904,1.0975868701934814,15.028547286987305
sim,0.7866715788841248,0.3603138923645019,0.0,0.0196846704930067,0.9212328791618348,1.100423812866211,54.53728485107422
sim,0.9241876006126404,0.4665751159191131,0.0,0.0305170472711324,0.8553862571716309,1.1229841709136963,30.25745010375977
sim,0.6670210957527161,0.3275583684444427,0.0,0.0602522380650043,0.9482461810112,1.2261559963226318,44.410926818847656
sim,0.915175199508667,0.4167702496051788,0.0,0.0244961697608232,0.9719078540802002,1.0978624820709229,37.57453536987305
sim,0.8037008047103882,0.21323923766613,0.0,0.0301762614399194,1.0654526948928833,1.334375023841858,28.445680618286133
sim,0.518128514289856,0.4487513303756714,0.0,0.0050194556824862,0.9920848608016968,1.124430775642395,9.350347518920898
sim,0.4505470693111419,0.3898461163043976,0.0,0.0085561443120241,0.9836820363998412,1.1887986660003662,27.77532386779785
sim,0.783247709274292,0.4429784417152405,0.0,0.0220062974840402,1.0775246620178225,1.3323966264724731,54.568973541259766
sim,0.867716908454895,0.7385228276252747,0.0,0.1080716550350189,1.0676374435424805,1.2797119617462158,26.040422439575195
sim,0.4968276917934418,0.5269947052001953,0.0,0.0292527824640274,1.0004874467849731,1.2788035869598389,27.46011734008789
sim,1.0664520263671875,0.3384411633014679,0.0,0.0131642026826739,0.9289398789405824,1.1050877571105957,54.22546005249024
sim,0.4353152215480804,0.4615320563316345,0.0,0.0287866368889808,1.0973803997039795,1.2841923236846924,29.01655387878418
sim,0.8292184472084045,0.2724564969539642,0.0,0.0322604514658451,1.0563935041427612,1.279252529144287,48.36766815185547
sim,0.4325913786888122,0.3778467774391174,0.0,0.0108458520844578,0.9699141383171082,1.1030153036117554,53.12342071533203
sim,0.6594188213348389,0.4107186794281006,0.0,0.0164419021457433,0.9128788709640504,1.1031662225723269,25.113250732421875
sim,0.6156139373779297,0.174920454621315,0.0,0.043653629720211,1.166360855102539,1.3056755065917969,28.42472267150879
sim,0.7383484840393066,0.4207229316234588,0.0,0.0198059529066085,0.9272143244743348,1.0975090265274048,34.04798889160156
sim,0.7261222004890442,0.4127407968044281,0.0,0.0198419708758592,0.8798172473907471,1.140885591506958,21.898136138916016
sim,0.8222237825393677,0.3321209847927093,0.0,0.0238300748169422,0.965294599533081,1.1314947605133057,52.83232879638672
sim,0.7695576548576355,0.5511156916618347,0.0,0.0847949385643005,1.0313054323196411,1.2159656286239624,44.037872314453125
sim,0.6235378980636597,0.6288168430328369,0.0,0.0485851615667343,1.1448378562927246,1.2210938930511477,46.61342239379883
sim,0.5571936368942261,0.4018096029758453,0.0,0.0135132241994142,1.0199030637741089,1.1294622421264648,37.56039810180664
