domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.8946573138237,0.4310206174850464,0.0,0.2258124947547912,1.2370295524597168,1.4684734344482422,
sim,0.9239970445632936,0.4550293385982513,0.0,0.2019553780555725,1.1201612949371338,1.4181461334228516,
sim,0.7505965828895569,0.4725514352321625,0.0,0.1917058378458023,1.2497705221176147,1.4072786569595337,
sim,1.0012966394424438,0.4442552030086517,0.0,0.1916247308254242,1.1387264728546145,1.383771300315857,
sim,0.7736573815345764,0.6656111478805542,0.0,0.1845505684614181,0.9413662552833556,1.39491605758667,
sim,0.950303554534912,0.5917853713035583,0.0,0.1773011982440948,1.1119003295898438,1.436722993850708,
sim,0.8567668199539185,0.4409026503562927,0.0,0.1743950396776199,1.0714839696884155,1.2863540649414062,
sim,1.1675173044204712,0.4512627422809601,0.0,0.1735517680644989,1.093006253242493,1.384899020195007,
sim,1.028310775756836,0.2028951644897461,0.0,0.1700676530599594,1.0914102792739868,1.215245008468628,
sim,0.959062933921814,0.7188999056816101,0.0,0.1697756946086883,0.926171600818634,1.361721396446228,
sim,0.9807707667350768,0.4747351109981537,0.0,0.1657461076974868,1.2078343629837036,1.4247310161590576,
sim,0.8713512420654297,0.5741115808486938,0.0,0.1650865823030471,0.9155099987983704,1.3125394582748413,
sim,0.8875645995140076,0.4855651259422302,0.0,0.1646641939878463,0.7201746106147766,1.3332589864730835,
sim,0.8547219634056091,0.6800122261047363,0.0,0.1639961302280426,1.0269185304641724,1.3355838060379028,
sim,0.9337510466575624,0.3298298716545105,0.0,0.1622513979673385,1.0796490907669067,1.2636796236038208,
sim,0.986749529838562,0.5366272330284119,0.0,0.162103995680809,1.1343344449996948,1.3821454048156738,
sim,0.980004072189331,0.3858757019042969,0.0,0.161574587225914,1.2419471740722656,1.3671247959136963,
sim,0.9009666442871094,0.3807494938373565,0.0,0.1612186431884765,1.351950764656067,1.451681137084961,
sim,0.7704434990882874,0.4535263776779175,0.0,0.1604635864496231,1.2824009656906128,1.383329153060913,
sim,1.031790018081665,0.3264547288417816,0.0,0.160421997308731,1.243213176727295,1.421844244003296,
sim,0.9666621088981628,0.5109301805496216,0.0,0.1601510196924209,1.1462597846984863,1.4258198738098145,
sim,0.7668828368186951,0.5885763168334961,0.0,0.1595382988452911,1.1309040784835815,1.3849215507507324,
sim,0.5946583151817322,0.4152459502220154,0.0,0.1589946150779724,1.2930433750152588,1.3906937837600708,
sim,0.8564879894256592,0.5036213994026184,0.0,0.1579477041959762,1.0748958587646484,1.349384307861328,
sim,1.0938801765441897,0.4155406951904297,0.0,0.1566658914089203,1.038785457611084,1.3595361709594729,
sim,0.8734668493270874,0.3164292871952057,0.0,0.1565649360418319,0.8973549604415894,1.1728756427764893,
sim,0.7661490440368652,0.4651036858558655,0.0,0.1560731083154678,1.1144169569015503,1.2811670303344729,
sim,0.9026336669921876,0.3158506751060486,0.0,0.1559927463531494,0.9153612852096558,1.1712472438812256,
sim,0.7313212752342224,0.2481398582458496,0.0,0.1555980592966079,1.0366376638412476,1.2122576236724854,
sim,1.0443743467330933,0.4688582122325897,0.0,0.1554751247167587,1.237815260887146,1.42237651348114,
sim,0.850692629814148,0.2855847179889679,0.0,0.1548322737216949,0.9620811343193054,1.1416465044021606,
sim,1.0391600131988523,0.2203239649534225,0.0,0.1548152714967727,1.0882103443145752,1.2149051427841189,
sim,0.4445975124835968,0.8232211470603943,0.0,0.1546644121408462,0.7957276701927185,1.3565518856048584,
sim,0.6825955510139465,0.2938785552978515,0.0,0.1542986333370208,1.0331244468688965,1.23539400100708,
sim,1.0536668300628662,0.2660200595855713,0.0,0.1526494324207306,1.0236918926239014,1.1924761533737185,
sim,0.7419734001159668,0.5729414224624634,0.0,0.1525652557611465,1.0691722631454468,1.403902530670166,
sim,0.7833160161972046,0.3868168890476227,0.0,0.1523804813623428,1.030203104019165,1.3934383392333984,
sim,1.066209077835083,0.4026680886745453,0.0,0.151660680770874,1.0272060632705688,1.2567923069000244,
sim,1.1081303358078003,0.3386338651180267,0.0,0.1511167883872985,1.067643404006958,1.2607886791229248,
sim,0.8825609087944031,0.3519150614738464,0.0,0.1507836133241653,1.0078002214431765,1.246157169342041,
sim,0.7518731951713562,0.4843611717224121,0.0,0.1493795067071914,0.9872085452079772,1.2816561460494995,
sim,0.7160513997077942,0.3076731264591217,0.0,0.1490644067525863,0.8885951638221741,1.1647295951843262,
sim,0.8001107573509216,0.4338900148868561,0.0,0.1484098434448242,1.0469558238983154,1.2716615200042725,
sim,0.6138518452644348,0.7817057967185974,0.0,0.1482623368501663,0.8717213869094849,1.358668327331543,
sim,0.6273120045661926,0.6095994710922241,0.0,0.1479697227478027,0.6423447132110596,1.335930347442627,
sim,0.962827205657959,0.3780082464218139,0.0,0.1474244147539138,1.0188783407211304,1.26470947265625,
sim,0.9287399053573608,0.462729811668396,0.0,0.1473708748817443,1.2516125440597534,1.4006116390228271,
sim,0.9263173937797546,0.6936920285224915,0.0,0.1473689824342727,0.9581651091575624,1.301303744316101,28.384357452392575
sim,1.186779260635376,0.6565032601356506,0.0,0.1465348154306411,1.0975732803344729,1.219536066055298,
sim,1.120047688484192,0.4697005748748779,0.0,0.1462214887142181,0.7281087040901184,1.3259013891220093,
