domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.7603347301483154,0.3932995498180389,0.0,0.0793532878160476,1.0376240015029907,1.3469715118408203,27.02390480041504
sim,0.7341405153274536,0.4032868146896362,0.0,0.019222717732191,0.9891433119773864,1.113158106803894,35.489070892333984
sim,0.6411575675010681,0.3820937573909759,0.0,0.011761724948883,0.9367741346359252,1.0640294551849363,19.6486873626709
sim,1.0084867477416992,0.4152915477752685,0.0,0.0154954483732581,0.9623363018035888,1.1008750200271606,12.25994873046875
sim,0.6485217809677124,0.2547072470188141,0.0,0.0249938480556011,1.0375217199325562,1.282283902168274,38.556251525878906
sim,1.0570622682571411,0.3928447365760803,0.0,0.0197317376732826,0.9094945788383484,1.112431883811951,23.920875549316406
sim,0.7004694938659668,0.3569435179233551,0.0,0.0243498962372541,0.8530864715576172,1.1176103353500366,69.1119155883789
sim,1.283185958862305,0.4416890740394592,0.0,0.011056363582611,0.9965720772743224,1.128337860107422,9.467214584350586
sim,0.5952151417732239,0.4107521474361419,0.0,0.0172160677611827,0.9853293299674988,1.1263830661773682,37.21070098876953
sim,0.7952632308006287,0.2508054375648498,0.0,0.058137010782957,0.9995872378349304,1.1906015872955322,37.9395751953125
sim,0.8456839323043823,0.4288197457790375,0.0,0.0474962033331394,1.076248288154602,1.1777374744415283,34.58064651489258
sim,0.7987317442893982,0.3580958843231201,0.0,0.0362143628299236,0.8320116400718689,1.1659276485443115,27.16846466064453
sim,0.9507846832275392,0.357579618692398,0.0,0.0156695190817117,0.9409950971603394,1.1397262811660769,53.368595123291016
sim,0.5200724601745605,0.4007110595703125,0.0,0.0270975101739168,1.0560624599456787,1.14815354347229,50.60951614379883
sim,0.7452363967895508,0.2302049398422241,0.0,0.0401098653674125,1.1280617713928225,1.3452314138412476,78.9218521118164
sim,0.8908244371414185,0.5352996587753296,0.0,0.0657247900962829,1.032580852508545,1.2416415214538574,45.7939567565918
sim,1.4002408981323242,0.4353322982788086,0.0,0.010128915309906,0.9932874441146852,1.1232469081878662,10.210249900817873
sim,1.018398642539978,0.3700711727142334,0.0,0.0417315401136875,0.8701651096343994,1.145326852798462,25.27814292907715
sim,0.7695416808128357,0.2561685144901275,0.0,0.045395404100418,1.0977705717086792,1.3247913122177124,24.206892013549805
sim,0.9012742638587952,0.478167712688446,0.0,0.0710909962654113,1.1155481338500977,1.26539146900177,49.34833526611328
sim,0.6629035472869873,0.4785441160202026,0.0,0.0500101037323474,0.9911953210830688,1.2019275426864624,46.90690231323242
sim,0.7424941658973694,0.3227866590023041,0.0,0.0197000820189714,0.9605066776275636,1.1859893798828125,34.92302322387695
sim,0.5474308729171753,0.4113596379756927,0.0,0.0124390767887234,0.9363859295845032,1.1011935472488403,12.886587142944336
sim,0.7363193035125732,0.3562137186527252,0.0,0.02961390838027,1.17621910572052,1.2459666728973389,15.162714004516602
sim,0.7170703411102295,0.3724853992462158,0.0,0.0192589722573757,0.9549777507781982,1.1569674015045166,6.563886642456055
sim,0.7336032390594482,0.4001272916793823,0.0,0.0208545234054327,0.943279266357422,1.1033649444580078,23.871315002441406
sim,0.983811855316162,0.4198262095451355,0.0,0.0442666821181774,0.8468919992446899,1.140642523765564,47.936370849609375
sim,0.6904365420341492,0.4044278860092163,0.0,0.0112603195011615,0.93729829788208,1.1011617183685305,15.158868789672852
sim,0.786770224571228,0.3120735883712768,0.0,0.0182558204978704,0.9166814088821412,1.1336145401000977,54.50143051147461
sim,0.7895302772521973,0.322473794221878,0.0,0.0342877954244613,1.1174452304840088,1.2628378868103027,28.32406616210937
sim,0.6557636260986328,0.3211565613746643,0.0,0.0579351857304573,0.9500053524971008,1.2306723594665527,44.00211715698242
sim,0.9051326513290404,0.3963728845119476,0.0,0.0250846985727548,0.9633023142814636,1.104357123374939,37.60248947143555
sim,0.7928968071937561,0.2024405747652053,0.0,0.0306800473481416,1.0964113473892212,1.3336833715438845,28.469070434570312
sim,0.517703652381897,0.4427332580089569,0.0,0.004461333155632,0.9877240657806396,1.1242799758911133,9.323113441467283
sim,0.4531389772891998,0.3448313772678375,0.0,0.008177270181477,0.9472494125366212,1.192759990692139,27.921810150146484
sim,0.7623615264892578,0.420342206954956,0.0,0.0250730607658624,1.1565029621124268,1.331737995147705,54.72667694091797
sim,0.8951433897018433,0.7448039054870605,0.0,0.1092682629823684,1.065933108329773,1.2799994945526123,26.792984008789062
sim,0.5559890866279602,0.3536461293697357,0.0,0.0279830209910869,1.264010310173035,1.4298155307769775,25.958194732666016
sim,1.0564510822296145,0.3295420706272125,0.0,0.0127828819677233,0.9476913809776306,1.108498215675354,54.24757766723633
sim,0.3209646642208099,0.3457041680812835,0.0,0.0226980373263359,1.091759443283081,1.3174519538879397,27.79695701599121
sim,0.7598035335540771,0.2727936208248138,0.0,0.0390967354178428,0.9489916563034058,1.1837825775146484,45.39925003051758
sim,0.4275492131710052,0.3572295904159546,0.0,0.0103121157735586,0.9117191433906556,1.1255910396575928,53.13944625854492
