domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max
sim,0.6910730004310608,0.3812765777111053,0.0,0.2154783457517624,1.035133719444275,1.3581345081329346,
sim,0.9561880826950072,0.4049980640411377,0.0,0.2071323245763778,1.1964659690856934,1.459081530570984,
sim,0.9953334331512452,0.4937238097190857,0.0,0.1888366639614105,1.1385642290115356,1.3718674182891846,
sim,0.5318707823753357,0.3852434158325195,0.0,0.1847037971019745,1.1163405179977417,1.3714951276779177,
sim,0.774348258972168,0.7195804715156555,0.0,0.183325245976448,0.8942204117774963,1.372129201889038,
sim,0.9151464104652404,0.5951449871063232,0.0,0.1773966550827026,1.1885640621185305,1.451982498168945,
sim,1.0088434219360352,0.7497975826263428,0.0,0.1692407578229904,0.9328492879867554,1.361784815788269,
sim,0.8494336605072021,0.3827102184295654,0.0,0.1670625507831573,0.9319594502449036,1.258103370666504,
sim,1.0239689350128174,0.4385285973548889,0.0,0.1661976128816604,1.0482953786849976,1.4029616117477417,
sim,1.0020532608032229,0.2710395455360412,0.0,0.1653569191694259,0.9779994487762452,1.2340306043624878,
sim,0.9800732731819152,0.5544309616088867,0.0,0.1653115898370742,1.1165462732315063,1.4197726249694824,
sim,0.7528749108314514,0.6451165080070496,0.0,0.1639031022787094,0.972114622592926,1.3770796060562134,
sim,0.8752663731575012,0.2902720272541046,0.0,0.1621448844671249,0.9286848902702332,1.2051177024841309,
sim,0.8418797850608826,0.313753068447113,0.0,0.1609450578689575,1.0504305362701416,1.2379953861236572,
sim,1.1067336797714231,0.490567684173584,0.0,0.158802181482315,0.998888373374939,1.3797248601913452,
sim,1.0188233852386477,0.5025286674499512,0.0,0.1575990319252014,1.3814687728881836,1.4972803592681885,
sim,0.6731048822402954,0.3736759126186371,0.0,0.1557232290506363,1.0408827066421509,1.3344833850860596,
sim,1.0721336603164673,0.4660579562187195,0.0,0.15230093896389,1.2984890937805176,1.4407187700271606,
sim,0.7389705181121826,0.5768769979476929,0.0,0.1520991772413253,1.121448636054993,1.4002869129180908,
sim,0.6220957040786743,0.3423344492912292,0.0,0.1513418704271316,1.1031006574630735,1.3465269804000854,
sim,0.6715338826179504,0.6776352524757385,0.0,0.149520918726921,1.2714248895645142,1.4449710845947266,
sim,0.6852334141731262,0.3749929964542389,0.0,0.1485970318317413,1.17589008808136,1.38633131980896,
sim,0.8973647356033325,0.4097500741481781,0.0,0.1454281061887741,1.284088373184204,1.4417409896850586,
sim,0.9214156866073608,0.4703866839408874,0.0,0.1415672451257705,1.2472412586212158,1.3952815532684326,
sim,0.6611540913581848,0.327155739068985,0.0,0.1413990706205368,1.2085071802139282,1.369298219680786,
sim,0.9233031868934632,0.4962759912014007,0.0,0.1411488503217697,1.300104737281799,1.4582750797271729,
sim,1.0049536228179932,0.4018094539642334,0.0,0.1402423232793808,0.9311742186546326,1.2042477130889893,
sim,0.6140928864479065,0.2913326025009155,0.0,0.1397682875394821,1.2793384790420532,1.3694225549697876,
sim,0.9253174662590028,0.4234216213226318,0.0,0.1394406110048294,1.2049295902252195,1.3910821676254272,
sim,0.8424628973007202,0.6920809745788574,0.0,0.1391003429889679,0.9896377921104432,1.3378596305847168,
sim,0.6139104962348938,0.46991628408432,0.0,0.1386981308460235,1.0415674448013306,1.3544758558273315,
sim,0.6651938557624817,0.6936044096946716,0.0,0.1385591179132461,1.0683636665344238,1.3356804847717283,
sim,0.8414033055305481,0.747529149055481,0.0,0.1366215497255325,1.0835938453674316,1.3669229745864868,
sim,0.7014768719673157,0.470886766910553,0.0,0.1361918896436691,0.9383109211921692,1.3425565958023071,
meas,,0.8836016654968262,0.0,0.1359518319368362,1.06109619140625,1.3824117183685305,
sim,0.8153746724128723,0.3177535235881805,0.0,0.1351583898067474,1.1615291833877563,1.37202787399292,
sim,0.8323773145675659,0.4174858927726745,0.0,0.1351396143436432,1.0366860628128052,1.2369325160980225,
sim,0.924134373664856,0.5370361804962158,0.0,0.1349295526742935,0.9974035620689392,1.3268224000930786,
sim,0.8277435302734375,0.3003382682800293,0.0,0.1343826204538345,0.9654168486595154,1.1825294494628906,
sim,1.2565687894821167,0.5528467893600464,0.0,0.1341194361448288,1.1637319326400757,1.3598053455352783,
sim,1.158414006233215,0.3132334947586059,0.0,0.1338956356048584,1.0882868766784668,1.3381305932998655,
sim,0.9933860301971436,0.3499315977096557,0.0,0.133192554116249,1.1939162015914917,1.3546085357666016,
sim,0.6409717202186584,0.3289189040660858,0.0,0.1329078674316406,1.08373761177063,1.3480501174926758,
sim,0.9245770573616028,0.5617008209228516,0.0,0.1325472891330719,1.2311689853668213,1.4061616659164429,
sim,1.054773211479187,0.4799897074699402,0.0,0.131804883480072,1.0601176023483276,1.3620316982269287,
sim,0.8602460622787476,0.3641791045665741,0.0,0.1307547092437744,1.0528000593185425,1.2488336563110352,
sim,0.7055038213729858,0.3355709612369537,0.0,0.1304886788129806,1.0019826889038086,1.337423324584961,
sim,0.6790703535079956,0.3857775330543518,0.0,0.1300508677959442,1.2137227058410645,1.4005239009857178,
sim,1.0629372596740725,0.2534382343292236,0.0,0.1290175467729568,1.0032063722610474,1.3204238414764404,
sim,0.7828250527381897,0.3388034701347351,0.0,0.1281312108039856,1.12210214138031,1.3052622079849243,
