domain,sup_ps,prior_l2_ps,prior_bnd_ps,cyc_sim_ps,knn_min,knn_mean_k,jac_sigma_max,proxy_floor_ps
sim,0.2688315808773041,1.191843867301941,0.0053266212344169,0.0722450166940689,1.5796633958816528,1.752210021018982,,0.0351430214941501
sim,0.6305244565010071,0.8408160209655762,0.0023383498191833,0.02138651907444,1.347014307975769,1.781651496887207,,0.0256752129644155
sim,0.5402358770370483,0.8207744359970093,0.0016479268670082,0.014793929643929,1.417117714881897,1.8575133085250852,,0.018369035795331
sim,0.7397818565368652,0.5289627313613892,0.0007388368248939,0.0208623446524143,1.4550843238830566,1.7442781925201416,,0.0143037270754575
sim,0.7701252102851868,0.7090376615524292,0.0006007850170135,0.038546185940504,1.5525681972503662,1.963110327720642,,0.0901468247175216
sim,0.4560209810733795,0.7439343929290771,0.0003982910129707,0.021142465993762,1.3049272298812866,1.703128218650818,,0.01636971719563
sim,0.4773283898830414,0.9823819994926452,0.0003318786621093,0.0258262064307928,1.5971992015838623,2.0499982833862305,,0.0273747034370899
sim,0.2982493937015533,0.8464562892913818,8.015334606170654e-05,0.0263033639639616,1.3438106775283811,1.7130402326583862,,0.024596082046628
sim,0.3356202840805053,0.6715066432952881,0.0,0.015291778370738,1.4205503463745115,1.5121735334396362,,0.013635229319334
sim,0.4154371917247772,0.4735022485256195,0.0,0.0083525879308581,0.9894992709159852,1.4576683044433594,22.34957695007324,0.0074825803749263
sim,0.4920394420623779,0.337787389755249,0.0,0.023066746070981,1.4197402000427246,1.6561651229858398,,0.0177494585514068
sim,0.8906744718551636,0.2520723938941955,0.0,0.0030306780245155,1.7662994861602783,1.919492602348328,,0.0022824571933597
sim,0.4169294238090515,0.697854220867157,0.0,0.0096603464335203,1.5829036235809326,1.8168728351593015,33.54287338256836,0.0096156159415841
meas,,0.9945773482322692,0.0,0.090867593884468,1.2827913761138916,1.495030641555786,,
sim,0.609692394733429,0.443032830953598,0.0,0.0060806372202932,1.5947457551956177,1.8012943267822266,40.571197509765625,0.0083751892670989
sim,0.3376266360282898,0.4530676603317261,0.0,0.0164367109537124,1.3592935800552368,1.5898374319076538,,0.0120587320998311
sim,0.3016208410263061,0.4854560792446136,0.0,0.0169841740280389,1.5384749174118042,1.6849393844604492,,0.0105080148205161
sim,0.202483981847763,0.4740424156188965,0.0,0.0093337185680866,0.8868456482887268,1.4327231645584106,,0.0088654002174735
sim,0.4723926186561584,0.4825558662414551,0.0,0.0621464699506759,1.3299591541290283,1.553173303604126,,0.0202175639569759
sim,0.3425898551940918,0.2329078167676925,0.0,0.0046613574959337,1.387916922569275,1.554553508758545,,0.0039785229600965
sim,0.7436681389808655,0.3362095952033996,0.0,0.0452137999236583,1.4831531047821045,1.761023759841919,,0.0093816956505179
sim,0.7130576968193054,0.4583397805690765,0.0,0.0051522124558687,1.852632761001587,2.0157470703125,,0.0041371253319084
sim,0.76275634765625,0.475136935710907,0.0,0.0205763168632984,1.8195356130599976,2.0874485969543457,,0.0156225217506289
sim,0.4697840511798858,0.6962013840675354,0.0,0.0272189043462276,1.6542842388153076,1.816941499710083,,0.0200480353087186
sim,0.4821177423000335,0.2307573109865188,0.0,0.0113174645230174,1.262723684310913,1.6293926239013672,,0.0062050404958426
sim,0.6151583194732666,0.4277254045009613,0.0,0.0133369425311684,1.4724568128585815,1.7034087181091309,,0.0117866285145282
sim,0.4613442420959472,0.1431316137313842,0.0,0.0158547386527061,1.4519970417022705,1.705230951309204,,0.0198756344616413
sim,0.5703631639480591,0.4456355571746826,0.0,0.0208029150962829,1.254055738449097,1.6173646450042725,,0.0086009381338953
sim,0.2448399811983108,0.4861540198326111,0.0,0.015904376283288,1.2546892166137695,1.531467080116272,,0.014155869372189
sim,0.6583487391471863,0.3880432546138763,0.0,0.0074416678398847,1.3977775573730469,1.5472838878631592,32.848533630371094,0.0095959911122918
sim,0.9094066619873048,0.2403912991285324,0.0,0.0151367457583546,1.3545256853103638,1.782498836517334,46.73368835449219,0.0169544257223606
sim,0.4200297892093658,0.4295124411582947,0.0,0.0080149071291089,1.2197833061218262,1.4816688299179075,15.373644828796388,0.006882179994136
sim,0.7063341736793518,0.2816249430179596,0.0,0.0088038463145494,1.438025712966919,1.5535175800323486,55.554473876953125,0.0093353241682052
sim,0.5855782628059387,0.3169350326061249,0.0,0.0181699134409427,1.5951101779937744,1.7139768600463867,26.360027313232425,0.0243470314890146
sim,0.361358642578125,0.552760124206543,0.0,0.0333456546068191,1.4667052030563354,1.6802047491073608,48.30065155029297,0.0209132861346006
sim,0.3508560955524444,0.5374382138252258,0.0,0.009116175584495,1.2304067611694336,1.4718520641326904,35.89731979370117,0.0090037118643522
sim,0.4641715586185455,0.1802541762590408,0.0,0.0119974119588732,1.495944857597351,1.7160404920578003,30.64548683166504,0.0096731381490826
sim,0.6101315021514893,0.2645371556282043,0.0,0.004288466181606,1.4596774578094482,1.7170748710632324,7.874526500701904,0.00240283110179
sim,0.5659331679344177,0.1400264799594879,0.0,0.0074470895342528,1.0423787832260132,1.4207463264465332,28.89434242248535,0.0066313836723566
sim,0.409952700138092,0.3460277318954468,0.0,0.0115484949201345,1.1492738723754885,1.6260194778442385,57.7955322265625,0.0082266721874475
sim,0.3361956477165222,1.0317420959472656,0.0,0.0639454200863838,1.775501012802124,1.905928611755371,30.44515419006348,0.0394604615867137
sim,0.464462548494339,0.573602020740509,0.0,0.0183933861553668,1.5831258296966553,1.774696707725525,25.517911911010746,0.0166567601263523
sim,0.7585914134979248,0.2378503084182739,0.0,0.0052688322030007,1.5529680252075195,1.827624082565308,57.28539276123047,0.0076881190761923
sim,0.1946488320827484,0.3363052904605865,0.0,0.0324087291955947,1.3129602670669556,1.6209025382995603,26.401756286621094,0.0220927558839321
sim,0.6284025311470032,0.2198899686336517,0.0,0.0203980319201946,1.0358763933181765,1.5690699815750122,58.234840393066406,0.0175761207938194
sim,0.3141319155693054,0.2189149111509323,0.0,0.009940599091351,0.8672075867652893,1.3399462699890137,52.90404510498047,0.0085757579654455
sim,0.4956096410751343,0.6276928186416626,0.0,0.0059351446107029,1.431570291519165,1.6125532388687134,23.100980758666992,0.005881336517632
sim,0.3452284634113312,0.1815985888242721,0.0,0.0133625892922282,1.1082035303115845,1.5656538009643557,31.519908905029297,0.0113539844751358
sim,0.4604719877243042,0.4883398711681366,0.0,0.0137303043156862,1.2326558828353882,1.4738683700561523,39.833614349365234,0.0103063015267252
sim,0.4078545272350311,0.5578481554985046,0.0,0.0122296530753374,1.255894660949707,1.665427803993225,27.81700325012207,0.0058252154849469
